Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,WQI
4.9665071667063545,3.293010186620518,35.958591562425035,0.1241626791676588,0.0107967547102312,1.5115456594323688,0.053983773551156,1
2.3065898431988563,1.529369352555764,16.700211897334334,0.0576647460799714,0.0050143257460844,0.7020056044518261,0.0250716287304223,1
6.526594449781532,4.327415885181233,47.253962641298685,0.1631648612445383,0.0141882488038729,1.9863548325422056,0.0709412440193645,1
8.334332851590567,5.706514932541166,34.25765775353474,0.1513029865082333,1.5782008671369794,2.170423892065867,1.595243256343566,1
8.17018947140192,5.417190845168665,59.15394790109586,0.204254736785048,0.0177612814595693,2.486579404339715,0.0888064072978469,1
5.925044961087354,3.928562419851398,42.89861357152486,0.1481261240271839,0.0128805325241029,1.803274553374412,0.0644026626205147,1
8.124132000229118,5.610969091013235,26.40187866310824,0.1321938182026471,1.9565623995875865,2.017550545621177,1.958317454149704,1
1.895294609414344,1.2566627301551625,13.722344992727116,0.0473823652353586,0.0041202056726398,0.5768287941695829,0.0206010283631993,1
4.625245441104869,3.0667388250804017,33.48778248173862,0.1156311360276217,0.0100548813937062,1.407683395118873,0.0502744069685311,1
6.074047261630657,4.027357423472501,43.97742261926283,0.1518511815407664,0.0132044505687622,1.8486230796267216,0.0660222528438115,1
1.1763515597932166,0.779972229862893,8.517041021502841,0.0294087889948304,0.0025572859995504,0.3580200399370659,0.0127864299977523,1
8.600667465007032,5.827576120457742,44.21130862403556,0.1755152240915484,1.098798562987341,2.364121792732387,1.1352107422605795,1
2.2224898356041773,1.4736073909984224,16.091309559738512,0.0555622458901044,0.0048314996426177,0.6764099499664891,0.0241574982130888,1
8.370481551652219,5.722946159841918,35.608633262202495,0.1545892319683836,1.5131332070260048,2.1967138557470687,1.5328045926007117,1
9.034899757169876,5.9905313607322,65.41463835055276,0.2258724939292468,0.0196410864286301,2.7497521000082226,0.0982054321431508,1
8.038465198307955,5.329851924965058,58.20023552818402,0.2009616299576989,0.0174749243441477,2.4464894081806823,0.0873746217207386,1
8.474407696965784,5.770185316802628,39.49263674751215,0.1640370633605258,1.3260661454615896,2.272296506884206,1.3532957961500105,1
7.713097736169982,5.114119151156184,55.8445043702481,0.1928274434042495,0.0167676037742825,2.34746452839956,0.0838380188714128,1
6.849461229168437,4.541490597600811,49.591588312490174,0.1712365307292109,0.0148901331068879,2.0846186349643068,0.0744506655344395,1
0.4909308213636141,0.3255084793823961,3.554445870764169,0.0122732705340903,0.0010672409160078,0.1494137282410998,0.0053362045800392,1
4.046323222950811,2.6828882239130376,29.29625976964712,0.1011580805737702,0.0087963548325017,1.2314896765502468,0.0439817741625088,1
2.293288535606006,1.5205500073039824,16.603907538773484,0.0573322133901501,0.004985409860013,0.697957380401828,0.0249270493000652,1
8.586221187339095,5.82100963060868,43.67141182864568,0.174201926121736,1.124801862789627,2.353615408973888,1.160163403687016,1
4.116874743998928,2.729666949825376,29.807068119322672,0.1029218685999732,0.0089497277043454,1.2529618786083694,0.0447486385217274,1
8.33380242684358,5.5256733482332425,60.33854126652727,0.2083450606710895,0.018116961797486,2.5363746516480457,0.0905848089874302,1
6.038298627996252,4.003654525084471,43.71859474030765,0.1509574656999063,0.0131267361478179,1.8377430606945115,0.0656336807390897,1
8.889326011444837,5.958784550656744,54.9992657549975,0.2017569101313488,0.5792131793992932,2.57405528105079,0.6366187075043722,1
5.605299036354758,3.716556969756959,40.58358356647722,0.1401324759088689,0.0121854326877277,1.7059605762818828,0.0609271634386386,1
1.85523346833618,1.2301004518315972,13.432293622377491,0.0463808367084044,0.0040331162355134,0.5646362729718808,0.0201655811775671,1
5.778219455164843,3.831210725707124,41.835564990057634,0.1444554863791211,0.0125613466416627,1.7585885298327784,0.0628067332083135,1
8.703133498845148,5.874151590384158,48.04074376138553,0.1848303180768317,0.9143597020787316,2.4386425446146536,0.9582239565401972,1
5.544091207535088,3.675973518039569,40.140425579773066,0.1386022801883772,0.0120523721902936,1.6873321066411138,0.0602618609514683,1
8.34064665782728,5.530211370950696,60.38809498672556,0.208516166445682,0.018131840560494,2.538457678469172,0.0906592028024704,1
5.142136144092789,3.409459834670219,37.2301835389153,0.1285534036023197,0.0111785568349843,1.5649979568978054,0.0558927841749216,1
7.400394687990461,4.906783434428458,53.58046632250485,0.1850098671997615,0.0160878145391097,2.252294035475358,0.0804390726955485,1
7.482145678888018,4.960987895784447,54.17236126855771,0.1870536419722004,0.0162655340845391,2.277174771835484,0.0813276704226958,1
9.096560285122306,6.052981947782866,62.74417574670731,0.2205963895565733,0.2061914867798473,2.7247711164525867,0.278668598425106,1
5.918627037895764,3.924307057735235,42.85214641241705,0.1479656759473941,0.0128665805171647,1.8013212724030585,0.0643329025858235,1
2.23116665993736,1.4793605027845542,16.154131654176908,0.055779166498434,0.0048503623042116,0.6790507225896314,0.0242518115210582,1
6.656736446632756,4.413705687441284,48.196218990239984,0.1664184111658189,0.014471166188332,2.0259632663664906,0.0723558309416604,1
6.326388262653275,4.194670478498367,45.80442632340594,0.1581597065663318,0.0137530179622897,1.925422514720562,0.0687650898114486,1
3.2873931494137025,2.179684588198216,23.801441052439863,0.0821848287353425,0.0071465068465515,1.0005109585172138,0.0357325342327576,1
7.3982645242003455,4.905371043219795,53.56504347358533,0.1849566131050086,0.0160831837482616,2.251645724756627,0.0804159187413081,1
0.9479870401034844,0.6285566244164409,6.86363225448838,0.0236996760025871,0.0020608413915293,0.288517794814104,0.0103042069576465,1
4.414247186085698,2.926837808165517,31.96010924621396,0.1103561796521424,0.0095961895349689,1.3434665348956474,0.0479809476748445,1
5.082052949054003,3.369622064046676,36.79516814527035,0.12705132372635,0.0110479411935956,1.5467117671033923,0.0552397059679783,1
4.068054234251346,2.697296829231872,29.453597015595896,0.1017013558562836,0.0088435961614159,1.238103462598236,0.0442179808070798,1
7.672484316571001,5.087190688161208,55.55045438334722,0.191812107914275,0.016679313731676,2.3351039224346524,0.0833965686583804,1
3.556047124519578,2.3578138543010243,25.746554235244467,0.0889011781129894,0.0077305372272164,1.0822752118103065,0.0386526861360823,1
5.859473222967104,3.885085506532536,42.42385993280857,0.1464868305741776,0.0127379852673197,1.7833179374247707,0.0636899263365989,1
0.9458856631255051,0.6271633201158249,6.848417828346733,0.0236471415781376,0.0020562731807076,0.2878782452990669,0.0102813659035381,1
7.646541298565287,5.069989339266114,55.362621293199325,0.1911635324641322,0.0166229158664462,2.3272082213024787,0.0831145793322313,1
8.642243785748015,5.846474448067279,45.765129120091714,0.1792948896134559,1.0239611856535733,2.3943591169076472,1.063397097344338,1
3.697363809805034,2.4515129608489903,26.76971775772971,0.0924340952451258,0.0080377474126196,1.1252846377667496,0.0401887370630982,1
8.892870863565292,5.896360029103074,64.38631828500914,0.2223217715891323,0.0193323279642723,2.7065259149981324,0.0966616398213618,1
5.854023252243509,3.881471938987545,42.3844009599935,0.1463505813060877,0.0127261375048771,1.7816592506828073,0.0636306875243859,1
2.4597558407523383,1.6309250683249197,17.809167016577526,0.0614938960188084,0.0053472953059833,0.748621342837668,0.0267364765299167,1
1.6525269314694455,1.0956972045612623,11.964654228823887,0.0413131732867361,0.0035924498510205,0.5029429791428748,0.0179622492551026,1
6.318909647681002,4.189711831614577,45.75027952522082,0.157972741192025,0.0137367601036543,1.9231464145116093,0.0686838005182717,1
1.8529418940786888,1.228581038465217,13.41570212658494,0.0463235473519672,0.0040281345523449,0.5639388373282963,0.0201406727617248,1
0.2966459306488218,0.1966891496693277,2.147781026143264,0.0074161482662205,0.0006448824579322,0.0902835441105112,0.0032244122896611,1
1.3167597881091335,0.8730689899419257,9.533627118037984,0.0329189947027283,0.0028625212784981,0.4007529789897366,0.0143126063924905,1
9.070591613024742,6.041178005920337,61.77365564677014,0.2182356011840674,0.2529350965554638,2.70588480947254,0.3235235775027179,1
8.386296634705905,5.730134833957229,36.19968604796343,0.1560269667914459,1.4846660575293704,2.208215734331568,1.5054876309625271,1
8.8483664843154,5.940166583779727,53.46849651836921,0.1980333167559455,0.6529403282322785,2.544266534047564,0.7073669816370349,1
8.112742411646716,5.605792005293962,25.976218675269536,0.1311584010587923,1.977063659035912,2.0092672084703387,1.9779903798829448,1
4.734697354929038,3.139310202724688,34.28023813171992,0.1183674338732259,0.0102928203368022,1.440994847152316,0.0514641016840112,1
9.065322711805164,6.038783050820529,61.57674243846393,0.2177566101641059,0.2624191187507032,2.702052881312847,0.3326244068819879,1
2.528292958148005,1.6763681570329163,18.3053906458955,0.0632073239537001,0.0054962890394521,0.7694804655233058,0.0274814451972609,1
6.228296974846833,4.129631689844096,45.094224075494296,0.1557074243711708,0.0135397760322757,1.895568644518601,0.0676988801613786,1
8.103214027210171,5.601460921459169,25.62011696237289,0.1302921842918338,1.99421475102169,2.002337474334671,1.9944484984551567,1
0.1860013877383988,0.1233270070874166,1.3466904823102936,0.0046500346934599,0.0004043508429095,0.0566091180073384,0.0020217542145478,1
3.163567034210657,2.097582490074457,22.90491305964912,0.0790891758552664,0.0068773196395883,0.962824749542374,0.0343865981979419,1
9.05719090615311,6.035086775524141,61.27283468359489,0.2170173551048282,0.2770563689244008,2.6961388408386258,0.3466702530082634,1
2.8808788213897323,1.910147914182323,20.85818894486632,0.0720219705347433,0.0062627800464994,0.8767892065099185,0.0313139002324971,1
9.097666464893967,6.053484756769986,62.78551670162828,0.2206969513539972,0.2042003631908538,2.725575610831978,0.2767579242740516,1
8.92984973625799,5.920878629475406,64.65405336218964,0.2232462434064497,0.0194127168179521,2.717780354513301,0.0970635840897607,1
1.6287822947623285,1.0799534780489353,11.79273789718681,0.0407195573690582,0.0035408310755702,0.4957163505798392,0.0177041553778513,1
7.270272881310131,4.820507019129543,52.63835615478999,0.1817568220327532,0.0158049410463263,2.2126917464856923,0.0790247052316318,1
5.712950438784303,3.7879345300635054,41.36300312254592,0.1428237609696076,0.012419457475618,1.7387240465865272,0.0620972873780902,1
8.12919687102621,5.613271305011913,26.59116669807952,0.1326542610023827,1.9474456321528228,2.0212340880190616,1.949569040954729,1
6.101067382877849,4.04527293864727,44.17305417103191,0.1525266845719462,0.0132631899627779,1.8568465947889108,0.0663159498138896,1
8.873861240588353,5.951755109358342,54.42130509144291,0.2003510218716684,0.6070497669409642,2.562808174973348,0.663330584438299,1
8.189971200414947,5.640896000188612,28.86246913550771,0.1381792000377225,1.838051839253095,2.06543360030178,1.844595199283273,1
8.181114303065584,5.424434483554355,59.2330460573042,0.2045278575766396,0.0177850310936208,2.489904353106917,0.0889251554681042,1
2.2118418269453874,1.466547298300746,16.014215662264377,0.0552960456736346,0.0048083517977073,0.6731692516790311,0.0240417589885368,1
0.1097967867944795,0.0728000434180788,0.7949526052587288,0.0027449196698619,0.0002386886669445,0.0334164133722327,0.0011934433347225,1
0.9080767008732308,0.6020943342746419,6.57467272230064,0.0227019175218307,0.001974079784507,0.2763711698309832,0.0098703989225351,1
3.2046551479008816,2.124825695890802,23.20239993496497,0.080116378697522,0.0069666416258714,0.9753298276220072,0.0348332081293574,1
8.854533125507995,5.942969602503633,53.69896071784879,0.1985939205007268,0.6418403740856093,2.548751364005814,0.6967155104861907,1
6.8602377731594855,4.548635914812268,49.66961283371232,0.1715059443289871,0.0149135603764336,2.087898452700713,0.0745678018821683,1
8.298819384641392,5.690372447564269,32.930422638734235,0.1480744895128539,1.642125107645493,2.144595916102831,1.6565846992557762,1
8.232195894653135,5.660089043024152,30.440521117445805,0.1420178086048305,1.7620473896243567,2.096142468838644,1.771661636508221,1
4.365998804579625,2.8948470334712733,31.6107804753314,0.1091499701144906,0.0094913017490861,1.32878224487206,0.0474565087454307,1
8.931226065134886,5.977830029606767,56.56518503426837,0.2055660059213533,0.5037930827572029,2.604528047370827,0.5642458874942856,1
8.160922482617202,5.411046428691841,59.08685288773173,0.20402306206543,0.0177411358317765,2.483759016448714,0.0887056791588826,1
8.397948895947152,5.56820524622583,60.80297564772172,0.2099487223986788,0.0182564106433633,2.5558974900708726,0.0912820532168168,1
2.584487484344528,1.7136275711414806,18.71225123175968,0.0646121871086132,0.0056184510529228,0.7865831474092042,0.0280922552646144,1
5.33490770380093,3.5372757601288773,38.62589153806304,0.1333726925950232,0.0115976254430455,1.62366756202637,0.0579881272152275,1
8.204104138294342,5.6473200628610645,29.39065556843675,0.1394640125722129,1.812612551070184,2.075712100577704,1.8201837611279537,1
8.38636156920056,5.730164349636618,36.20211282712275,0.1560328699273236,1.484549175438992,2.208262959418589,1.505375471380851,1
7.440404155185802,4.933311450721021,53.87014356270938,0.186010103879645,0.0161747916417082,2.264470829839157,0.0808739582085413,1
3.5532477468955683,2.355957745224236,25.72628613268629,0.0888311936723892,0.007724451623686,1.081423227316043,0.0386222581184301,1
5.193349819536934,3.443416728171228,37.6009816825386,0.1298337454884233,0.0112898909120368,1.5805847276851537,0.056449454560184,1
3.88930247692876,2.57877664231146,28.15939543350268,0.097232561923219,0.0084550053846277,1.1837007538478832,0.0422750269231387,1
2.409764065285642,1.5977783476350451,17.447215694421374,0.060244101632141,0.0052386175332296,0.7334064546521519,0.0261930876661482,1
1.7829978947651242,1.1822051258768758,12.909292366337496,0.0445749473691281,0.0038760823799241,0.5426515331893857,0.0193804118996209,1
1.4376165970581365,0.953202308918982,10.408656688048096,0.0359404149264534,0.0031252534718655,0.4375354860611722,0.0156262673593275,1
6.863431153937372,4.550753265110649,49.69273360475744,0.1715857788484343,0.0149205025085595,2.088870351198331,0.0746025125427975,1
9.165772840090906,6.0844422000413205,65.33083768739742,0.2268884400082642,0.0816088878363682,2.775107520066113,0.1591196398429796,1
2.3984884364840866,1.590302115494883,17.365577690674456,0.0599622109121021,0.0052141052967045,0.7299747415386348,0.0260705264835226,1
8.221637718446873,5.451303269839775,59.52644439410285,0.2055409429611718,0.0178731254748845,2.502237566483831,0.0893656273744225,1
6.302739784760697,4.178990509460897,45.63320620249023,0.1575684946190174,0.0137016082277406,1.9182251518836904,0.0685080411387032,1
9.164882366056004,6.076715481841482,66.35574069597723,0.2291220591514001,0.019923657317513,2.789312024451828,0.0996182865875652,1
8.450163569358217,5.7591652587991895,38.5865675784694,0.161833051759838,1.3697055751552076,2.254664414078704,1.395172016563078,1
9.016154787381655,6.016433994264389,59.739203008418094,0.2132867988528778,0.3509213827130181,2.666294390823023,0.4175508217953203,1
3.1714018308367447,2.1027773008808848,22.961638690438647,0.0792850457709186,0.0068943518061668,0.9652092528633572,0.0344717590308341,1
0.0759679220558826,0.0503700352761828,0.5500242704502512,0.001899198051397,0.0001651476566432,0.0231206719300511,0.0008257382832161,1
8.53142798118785,5.6567076831789,61.769393242056815,0.2132856995296962,0.0185465825677996,2.596521559491954,0.0927329128389983,1
8.49088229004656,5.629824127096089,61.4758336239132,0.212272057251164,0.0184584397609707,2.58418156653591,0.0922921988048539,1
6.06850314746659,4.023681434733283,43.93728202747278,0.1517125786866647,0.0131923981466665,1.84693574053331,0.0659619907333325,1
1.2292440688876534,0.8150422630668137,8.899994285718108,0.0307311017221913,0.0026722697149731,0.3741177600962424,0.0133613485748657,1
7.217125207119746,4.785267800372876,52.25355543980939,0.1804281301779937,0.0156894026241733,2.1965163673842705,0.0784470131208668,1
5.884524056640802,3.90169529842488,42.60523341443955,0.14711310141602,0.012792443601393,1.7909421041950266,0.0639622180069652,1
8.569750259031787,5.682117019575425,62.04685486457689,0.2142437564757947,0.0186298918674604,2.608184861444457,0.093149459337302,1
2.178971320418218,1.444752723320775,15.77622604924538,0.0544742830104554,0.0047368941748222,0.6631651844751096,0.023684470874111,1
5.443581646613049,3.609331309167348,39.41271450879296,0.1360895411653262,0.0118338731448109,1.6567422402735368,0.0591693657240548,1
2.214911655840246,1.4685827283288582,16.036441890817258,0.0553727913960061,0.0048150253387831,0.67410354742964,0.0240751266939157,1
0.8868078320094845,0.5879921494845499,6.4206814880599765,0.0221701958002371,0.001927843113064,0.2698980358289735,0.0096392155653204,1
7.058579046668143,4.680144802682138,51.10564677158315,0.1764644761667035,0.0153447370579742,2.1482631881163914,0.0767236852898711,1
8.311864366626054,5.696301984830024,33.4179491927246,0.1492603969660048,1.6186441400731035,2.1540831757280388,1.6340524576459077,1
9.134996720913922,6.070453054960873,64.18065017888301,0.2240906109921746,0.1370059023549414,2.752724887937397,0.2122783911486812,1
0.9306040287417244,0.6170309321004908,6.737775473313725,0.0232651007185431,0.002023052236395,0.2832273130953076,0.0101152611819752,1
8.484154597685377,5.774615726220626,39.8569050098599,0.1649231452441252,1.3085217241663198,2.279385161953002,1.33646024036162,1
1.1571141379271648,0.7672169827560555,8.3777579051444,0.0289278534481791,0.0025154655172329,0.3521651724126156,0.0125773275861648,1
9.198266724079446,6.09885076270485,66.59745070553608,0.2299566681019861,0.0199962320088683,2.7994724812415703,0.0999811600443418,1
9.014010822608409,6.015459464822003,59.65907719766515,0.2130918929644007,0.3547805193048652,2.664735143715206,0.4212540336763858,1
8.771264673830858,5.905120306286753,50.586991582896914,0.1910240612573508,0.7917235871044543,2.488192490058806,0.8405428361103349,1
5.708573288952588,3.785032289414216,41.33131160621,0.1427143322238147,0.0124099419325056,1.7373918705507878,0.0620497096625281,1
7.114080477103702,4.716944664166585,51.50748919346496,0.1778520119275925,0.0154653923415297,2.1651549278141697,0.0773269617076489,1
5.689170153221759,3.772167166810079,41.1908286854458,0.1422292538305439,0.0123677612026559,1.7314865683718397,0.0618388060132799,1
8.014591849597656,5.314022856798445,58.02738729366303,0.2003647962399414,0.0174230257599949,2.4392236063992865,0.0871151287999745,1
5.40259761075256,3.582157111477241,39.11598117959001,0.135064940268814,0.0117447774146794,1.644268838055127,0.0587238870733974,1
8.31741023792481,5.698822835420367,33.62521352826265,0.1497645670840736,1.6086615717353432,2.1581165366725887,1.624473225402602,1
4.792555419449169,3.1776726150695573,34.69914309668577,0.1198138854862292,0.0104185987379329,1.4586038233106164,0.0520929936896648,1
9.03439918170402,5.990199457434188,65.41101407535923,0.2258599795426005,0.0196399982210957,2.749599750953398,0.0981999911054785,1
8.736411554262828,5.889277979210376,49.28443545067714,0.1878555958420752,0.8544592023269099,2.462844766736602,0.90074367900057,1
8.949989851964233,5.9342324018458505,64.79987217818886,0.2237497462991058,0.0194564996781831,2.7239099549456363,0.0972824983909155,1
8.137132248222521,5.6168782946466,26.887733385843525,0.1333756589293201,1.9331619531994604,2.027005271434561,1.9358624803429163,1
8.027423573309605,5.322530847520499,58.1202917628427,0.2006855893327401,0.0174509208115426,2.443128913615966,0.0872546040577131,1
2.689267397758308,1.7831012093832257,19.470880583117484,0.0672316849439577,0.0058462334733876,0.8184726862742675,0.0292311673669381,1
0.2504578293928112,0.1660644303582765,1.813369132158158,0.0062614457348202,0.0005444735421582,0.0762262959021597,0.0027223677107914,1
1.6004407246675385,1.061161784833912,11.587538768489644,0.0400110181166884,0.0034792189666685,0.4870906553335987,0.0173960948333428,1
8.430753087361175,5.7503423124368975,37.86114492856177,0.1600684624873796,1.4046444427498832,2.240547699899037,1.428699212739787,1
8.276592999549155,5.680269545249616,32.09976201042348,0.1460539090499233,1.6821326008115185,2.1284312723993866,1.6949757280514572,1
0.1674520220022266,0.1110279711101718,1.2123890419095886,0.0041863005500556,0.0003640261347874,0.0509636588702426,0.0018201306739372,1
3.483630625267528,2.3097985667534693,25.22224303794239,0.0870907656316881,0.0075731100549294,1.060235407690117,0.037865550274647,1
4.055499777170196,2.6889726783411083,29.36270001709856,0.1013874944292549,0.0088163038634134,1.2342825408778857,0.0440815193170673,1
3.420209383737811,2.2677475261739835,24.76305946204083,0.0855052345934452,0.0074352377907343,1.0409332907028122,0.0371761889536718,1
8.614056524562288,5.833662056619223,44.71169429523248,0.1767324113238445,1.0746982557878788,2.373859290590756,1.1120841848469545,1
3.3571802256305867,2.225956453950716,24.30671465535363,0.0839295056407646,0.0072982178818056,1.0217505034527874,0.0364910894090281,1
5.061451686652455,3.355962531367388,36.64601052694783,0.1265362921663113,0.0110031558405488,1.540441817676834,0.055015779202744,1
8.959712498828361,5.990778408558346,57.62980075166725,0.2081556817116693,0.4525175021089481,2.625245453693354,0.5150420474782835,1
8.093725516092583,5.366491918278778,58.60033224205728,0.2023431379023146,0.0175950554697664,2.463307765767308,0.0879752773488324,1
8.571263393103203,5.683120293253212,62.05781028419614,0.2142815848275801,0.0186331812893547,2.6086453805096705,0.0931659064467739,1
6.777494789470559,4.493773719105479,49.07053564419934,0.169437369736764,0.0147336843249359,2.0627158054910395,0.07366842162468,1
9.149264079230692,6.076938217832133,64.71386027015798,0.2253876435664266,0.111324657384753,2.7631011485314128,0.1876347722378943,1
3.982028824741653,2.640258242491748,28.830754349569723,0.0995507206185413,0.0086565844016122,1.2119218162257204,0.0432829220080614,1
8.887788708274128,5.95808577648824,54.94181254286308,0.2016171552976479,0.5819803251065702,2.572937242381184,0.6392740493446885,1
1.6142797655993038,1.0703376706691037,11.68773643332279,0.0403569941399826,0.0035093038382593,0.4913025373563098,0.0175465191912967,1
8.516983968506844,5.6471306747708425,61.66481545024358,0.2129245992126711,0.0185151825402322,2.592125555632518,0.0925759127011613,1
7.117566252058329,4.719255884516936,51.532726961913625,0.1779391563014582,0.0154729701131702,2.16621581584384,0.0773648505658514,1
2.4817354467706574,1.64549850275011,17.96830414232538,0.0620433861692664,0.005395077058197,0.7553107881475913,0.0269753852909854,1
3.6909636732718782,2.447269392060702,26.72337937789564,0.0922740918317969,0.0080238340723301,1.123336770126224,0.0401191703616508,1
8.606680304507657,5.7066032453800775,62.31423642209295,0.2151670076126914,0.0187101745750166,2.6194244405023306,0.0935508728750832,1
