Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,Classificacao
0.8222330623731402,0.5955634073405447,19.489145829763345,0.027778143999092564,0.2222251519927405,0.2222251519927405,0.2222251519927405,
6.41988961571139,5.163977923142278,132.1662419374913,0.14055434042110515,28.136276914362945,44.47144998583978,1.4554942309507721,
7.4,5.3129739962074165,175.4,0.25,2.0,2.0,2.0,
7.859556337707077,5.5489287166129095,147.62492556713727,0.24489381846992136,1.4944880285222153,2.2042472612031454,1.5149127546425298,
7.606986271829123,5.430966721769985,131.07536836116353,0.2145166391150075,2.0,2.0,2.0,
6.331155534542692,5.146231106908538,128.25208302371652,0.13064570135726727,30.502519078861546,48.31659350315001,1.4061975191903846,
7.340942676568505,5.348188535313701,172.7949158441885,0.2434052655501497,3.574861958173205,4.559150682031458,1.9671903758713916,
7.4,5.213710232180607,175.4,0.25,2.0,2.0,2.0,
7.655047966899763,5.447445017222776,120.78329965960802,0.20627749138861218,2.0,2.0,2.0,
5.2152106615766485,3.777503938655518,123.61458784331677,0.17618954937758946,1.4095163950207157,1.4095163950207157,1.4095163950207157,
5.8169061726893725,5.043381234537875,105.56797228418677,0.0732211892836466,44.21583539495006,70.60073251679385,1.1205034292718736,
7.4,5.254199449016417,175.4,0.25,2.0,2.0,2.0,
6.696607463058074,4.8505156759447665,158.7276958135657,0.2262367386168268,1.8098939089346144,1.8098939089346144,1.8098939089346144,
7.978722737618373,5.558419224326299,51.47065947286558,0.15079038783685036,2.0,2.0,2.0,
7.314245736614288,5.342849147322858,171.61728415954138,0.24042410725526217,4.286780356952317,5.716018080047515,1.9523587425634934,
2.022055741155345,1.464624158458466,47.928186080898314,0.06831269395795084,0.5465015516636067,0.5465015516636067,0.5465015516636067,
1.673093958897078,1.211862651309235,39.65684870142533,0.05652344455733371,0.4521875564586697,0.4521875564586697,0.4521875564586697,
4.79074071612645,3.4700500322213204,113.55350292007827,0.16184934851778546,1.2947947881422837,1.2947947881422837,1.2947947881422837,
5.915381858699984,5.063076371739997,109.91184421154374,0.08421764088816486,41.589817101333765,66.33345278966736,1.1752121437222134,
6.471813069458384,5.1743626138916765,134.4566431749976,0.14635245942285285,26.751651481109764,42.22143365680337,1.4843405941435466,
8.233928575891035,5.70283730342187,124.99828346045243,0.24073412693454407,1.0826785665198622,2.3706349226182373,1.1197420587816862,
7.431782297028085,5.3708967875524865,168.59404810784298,0.2445516062237569,2.0,2.0,2.0,
7.4,5.293293285460752,175.4,0.25,2.0,2.0,2.0,
0.510526215448782,0.3697865560547928,12.100851106718409,0.01724750727867505,0.1379800582294004,0.1379800582294004,0.1379800582294004,
8.1052831339103,5.64994973282979,132.77347103438802,0.24216352073433,1.22418855269867,2.3134591706267997,1.2555344697613502,
7.4,5.234258880271943,175.4,0.25,2.0,2.0,2.0,
8.357639022171654,5.753696042448346,117.52136154330324,0.23935956642031497,0.9465970756111814,2.4256173431874015,0.9891588099299216,
6.337224038319152,5.14744480766383,128.51977146807815,0.13132335094563863,30.340692311489278,48.05362500617008,1.4095689101773066,
6.946150928239709,5.031266077752005,164.64255038016825,0.23466726108917935,1.8773380887134348,1.8773380887134348,1.8773380887134348,
7.4,5.2766994613962925,175.4,0.25,2.0,2.0,2.0,
7.4,5.193680497007013,175.4,0.25,2.0,2.0,2.0,
7.4,5.313871142253214,175.4,0.25,2.0,2.0,2.0,
7.4,5.313176973164337,175.4,0.25,2.0,2.0,2.0,
7.4,5.357679160461525,175.4,0.25,2.0,2.0,2.0,
8.187467467894777,5.683736625690075,127.80634120429286,0.24125036146783582,1.1337857853157447,2.349985541286568,1.1687843394444015,
0.8677655830166771,0.628543719590458,20.56838962988178,0.029316404831644494,0.23453123865315595,0.23453123865315595,0.23453123865315595,
7.306578301542844,5.341315660308569,171.27906507916768,0.2395679103389509,4.491245292190833,6.048273599810103,1.948099056412691,
7.055986322907195,5.291197264581439,160.2251744660174,0.21158513939130347,11.173698055808126,16.907259340688206,1.8088812905039973,
6.841847830983041,5.248369566196608,150.77928765558525,0.18767300779310622,16.884057840452243,26.186593990734895,1.689915461657245,
6.082895474184417,5.096579094836883,117.30105591680149,0.1029233279505932,37.12278735508222,59.074529452008605,1.268275263435787,
8.553144067044656,5.834070338673914,105.70525385900662,0.23718728814394827,0.7315415262508786,2.512508474242069,0.7827923736750857,
7.691160733207298,5.459826537099645,113.05000870317994,0.2000867314501774,2.0,2.0,2.0,
1.7828898494880194,1.2913904855751062,42.25930805408089,0.06023276518540607,0.4818621214832486,0.4818621214832486,0.4818621214832486,
7.4,5.2197848673189124,175.4,0.25,2.0,2.0,2.0,
8.027228559760053,5.575049791917732,41.083484131382875,0.14247510404113373,2.0,2.0,2.0,
5.927551851550352,5.06551037031007,110.44867611838778,0.0855766234231227,41.265283958657264,65.80608643281806,1.181973250861307,
7.576969524262441,5.4206752654614085,137.50324044722885,0.21966236726929594,2.0,2.0,2.0,
5.391354525506919,3.905089223880687,127.78967348296129,0.18214035559144995,1.4571228447315996,1.4571228447315996,1.4571228447315996,
7.4,5.331168010567752,175.4,0.25,2.0,2.0,2.0,
7.4,5.282498113084985,175.4,0.25,2.0,2.0,2.0,
0.0033750014787017335,0.002444595665654248,0.07999665667085765,0.00011402032022642117,0.0009121625618113693,0.0009121625618113693,0.0009121625618113693,
4.397441352248549,3.1851737362232733,104.23124502491831,0.14856220784623475,1.188497662769878,1.188497662769878,1.188497662769878,
7.0031208175596085,5.280624163511922,157.89321828568495,0.20568182462748963,12.583444865077107,19.1980979057503,1.7795115653108935,
7.4,5.184628936570623,175.4,0.25,2.0,2.0,2.0,
7.779729702423859,5.490193040831038,94.08359658094786,0.18490347958448128,2.0,2.0,2.0,
7.669282609148515,5.470705072649945,159.12485830596285,0.24700797100946095,1.703789129936634,2.119681159621562,1.7157572458987902,
8.085241426089558,5.6417103640590405,133.9847695865094,0.24238620637678268,1.246234431301486,2.3045517449286925,1.276689605794355,
4.33292410500886,3.13844232470912,102.70201189439919,0.14638257111516417,1.1710605689213134,1.1710605689213134,1.1710605689213134,
6.043106538975406,5.088621307795082,115.54592177480404,0.09848023018558705,38.18382562732249,60.79871664439905,1.2461702994307813,
7.437208464005429,5.375296812980009,173.15116177824973,0.2495865726221619,1.959070689594029,2.0165370951135237,1.9607243991053815,
7.4,5.298125481236389,175.4,0.25,2.0,2.0,2.0,
3.569787370265137,2.585683824948802,84.61360874925744,0.12060092467111949,0.9648073973689559,0.9648073973689559,0.9648073973689559,
7.58819271971699,5.424523218188683,135.09987330631878,0.2177383909056588,2.0,2.0,2.0,
2.7495880490994082,1.991593505834166,65.1726680827076,0.09289148814525028,0.7431319051620022,0.7431319051620022,0.7431319051620022,
7.737307235492231,5.475648195025908,103.16806485673497,0.19217590248704602,2.0,2.0,2.0,
4.7233441140391035,3.4212330339526478,111.95602129762956,0.15957243628510484,1.2765794902808387,1.2765794902808387,1.2765794902808387,
0.3758561611582092,0.27224175997405453,8.90880684691217,0.012697843282371946,0.10158274625897556,0.10158274625897556,0.10158274625897556,
2.722019706020215,1.9716250843605883,64.51922384269537,0.09196012520338565,0.7356810016270852,0.7356810016270852,0.7356810016270852,
7.490958960587559,5.3911859293443065,155.92178829703562,0.23440703532784704,2.0,2.0,2.0,
7.792064188210377,5.494422007386415,91.44225455323502,0.18278899630679254,2.0,2.0,2.0,
1.6225842863133328,1.175277266843171,38.45963294856196,0.05481703669977475,0.438536293598198,0.438536293598198,0.438536293598198,
8.675281455487035,5.88428237614467,98.32340580975858,0.23583020605014407,0.5971903989642613,2.566791757994238,0.6538695747636851,
7.090239387268533,5.2980478774537065,161.7361151939564,0.21541006491165288,10.26028300617245,15.422959885030231,1.8279107707047406,
5.649644001727814,5.009928800345563,98.1898520762158,0.05454358019293923,48.67615995392496,77.84875992512806,1.0275800009598965,
6.592135437656109,5.198427087531222,139.7641965277195,0.15978845720493218,23.54305499583709,37.00746436823527,1.5511863542533941,
7.5113175026181835,5.398166000897663,151.56215193933483,0.23091699955116865,2.0,2.0,2.0,
7.526137027889704,5.4032469809907555,148.38865645619063,0.22837650950462224,2.0,2.0,2.0,
7.576822985940345,5.43269389421992,164.71301519974995,0.24803530015621839,1.8054947154656207,2.0785879937512646,1.8133535148407471,
5.953667404817118,5.0707334809634235,111.6006621902662,0.0884928602045782,40.56886920487685,64.67441245792487,1.1964818915650657,
7.180345110220673,5.316069022044135,165.71077875084524,0.22547187064130841,7.857463727448735,11.518378557104194,1.8779695056781514,
6.474073097151073,4.689328621720237,153.4530298973376,0.21871868571456327,1.7497494857165061,1.7497494857165061,1.7497494857165061,
7.9953301303325865,5.564113187542601,47.91430494735043,0.1479434062286995,2.0,2.0,2.0,
6.779712647994392,5.235942529598879,148.03843569486378,0.1807345790260405,18.540996053482864,28.87911858690965,1.6553959155524405,
7.4555442277545305,5.382834849187974,172.0429685903248,0.24938284191383855,1.9389013494700165,2.024686323446458,1.9413699818146624,
7.49341153913314,5.398402521643624,169.7543103653921,0.2489620940096318,1.8972473069535465,2.0415162396147286,1.9013989309150194,
7.144093195932988,5.3088186391865975,164.1116665317107,0.22142374021251698,8.824181441786987,13.089294842903854,1.8578295532961044,
7.549375343582983,5.411214403514165,143.41233713844414,0.22439279824291725,2.0,2.0,2.0,
8.597263149629129,5.85220818373642,103.03874552880389,0.23669707611523189,0.6830105354079574,2.532116955390724,0.7362222309470299,
6.235785527986471,4.516731139190201,147.80497048767933,0.21066842999954294,1.6853474399963435,1.6853474399963435,1.6853474399963435,
7.61397390411873,5.447967049471034,162.46765498384633,0.24762251217645856,1.7646287054693974,2.0950995129416574,1.7741386567635633,
7.4,5.184114597460455,175.4,0.25,2.0,2.0,2.0,
7.4,5.20565728471222,175.4,0.25,2.0,2.0,2.0,
7.704726955018665,5.464477813149257,110.14489920386009,0.19776109342537165,2.0,2.0,2.0,
6.411242411335813,5.162248482267163,131.78480414447975,0.1395887359324991,28.366869031044992,44.84616217544811,1.4506902285198962,
7.618388814228493,5.43487616487834,128.63359535306986,0.2125619175608298,2.0,2.0,2.0,
7.737750294164752,5.475800100856486,103.07318700671944,0.19209994957175672,2.0,2.0,2.0,
7.754670854287922,5.481601435755859,99.4497699174864,0.18919928212207052,2.0,2.0,2.0,
7.671066089824667,5.452936945082743,117.35313305040341,0.2035315274586285,2.0,2.0,2.0,
0.6913656410259952,0.5007729507972076,16.387234248102658,0.02335694733195931,0.18685557865567448,0.18685557865567448,0.18685557865567448,
7.281142199140555,5.273908403701808,172.58274888233152,0.24598453375474846,1.9678762700379877,1.9678762700379877,1.9678762700379877,
8.807908273564243,5.938806734687522,90.30758828830332,0.2343565747381751,0.4513008990793326,2.6257370104729967,0.5138746001266323,
7.4,5.331391948814495,175.4,0.25,2.0,2.0,2.0,
7.95828315237604,5.551411366528928,55.8476506554738,0.15429431673553606,2.0,2.0,2.0,
8.508641448218098,5.815774817600774,108.3949426935295,0.23768176168646557,0.7804944069600921,2.492729532541377,0.8297673602142297,
7.4,5.166046039084628,175.4,0.25,2.0,2.0,2.0,
7.224474213846385,5.324894842769277,167.65736254411274,0.2303996205461796,6.680687630763078,9.606117399990001,1.9024856743591025,
3.2635433076616724,2.3638638012252113,77.35479677889964,0.11025484147505649,0.8820387318004519,0.8820387318004519,0.8820387318004519,
7.4,5.2447497875396945,175.4,0.25,2.0,2.0,2.0,
6.128852270665954,5.105770454133191,119.32826127270933,0.1080551702243649,35.89727278224122,57.083068271141975,1.2938068170366415,
7.4,5.237113173064454,175.4,0.25,2.0,2.0,2.0,
3.398564203215029,2.4616627201665615,80.55515692485352,0.11481635821672395,0.9185308657337916,0.9185308657337916,0.9185308657337916,
4.2209900175371216,3.0573657424322933,100.04887149675825,0.14260101410598383,1.1408081128478706,1.1408081128478706,1.1408081128478706,
7.955901963213213,5.588537473765433,141.80190301224138,0.24382331151985318,1.3885078404654652,2.2470675392058728,1.4132145943860523,
7.737585052876534,5.475743446700526,103.1085722482964,0.19212827664973695,2.0,2.0,2.0,
7.4,5.332746757483268,175.4,0.25,2.0,2.0,2.0,
7.4,5.138851932033891,175.4,0.25,2.0,2.0,2.0,
6.114060625472123,5.102812125094425,118.6757853680481,0.10640343651105375,36.291716654076716,57.724039562874665,1.2855892363734016,
0.3517433365099336,0.2547762545531409,8.337267732951688,0.011883220828038304,0.09506576662430644,0.09506576662430644,0.09506576662430644,
7.4,5.307852702064109,175.4,0.25,2.0,2.0,2.0,
0.8928764506936924,0.6467321318538097,21.16358506103697,0.03016474495586799,0.2413179596469439,0.2413179596469439,0.2413179596469439,
7.4,5.173978303550387,175.4,0.25,2.0,2.0,2.0,
8.618874342423812,5.861092785218679,101.73258904872968,0.23645695175084652,0.6592382233338061,2.5417219299661387,0.71341041633042,
7.837520430259644,5.51000700466045,81.70812500582765,0.17499649766977532,2.0,2.0,2.0,
7.4,5.28719357698839,175.4,0.25,2.0,2.0,2.0,
1.358560191258773,0.9840381925874357,32.201548317133614,0.04589730375874232,0.36717843006993856,0.36717843006993856,0.36717843006993856,
8.302727830663521,5.731121441495003,120.84013294561976,0.23996969077040534,1.006999386270127,2.4012123691837868,1.0471206231885057,
7.4,5.3436949375450045,175.4,0.25,2.0,2.0,2.0,
6.836846310460766,5.247369262092153,150.55866502810267,0.18711450466811885,17.01743172104624,26.40332654670014,1.68713683914487,
8.05470796898173,5.584471303650878,35.1989649280554,0.13776434817456068,2.0,2.0,2.0,
7.4,5.1643435400608855,175.4,0.25,2.0,2.0,2.0,
9.16743025653777,6.086610216576639,68.57847910625331,0.23036188603846922,0.055826717808452386,2.785524558461231,0.13437917365457563,
6.269611911312623,5.133922382262525,125.53732542123461,0.12377333009657629,32.14368236499671,50.98348384311965,1.3720066173959018,
7.845518131652741,5.543157454123905,148.4733791430546,0.24504979853719178,1.5099300551819843,2.1980080585123294,1.5297308610332174,
7.693067089418355,5.4804831367608795,157.687350745654,0.24674369900646273,1.6776262016398098,2.130252039741491,1.6906514056139588,
7.063554006904769,5.292710801380954,160.55899341568815,0.2124301974376992,10.971893149206158,16.579326367460006,1.8130855593915385,
7.435632185025058,5.374648787176969,173.2464303284022,0.2496040868330549,1.9608045964724363,2.0158365266778033,1.9623882491402167,
6.696772200225309,5.219354440045062,144.37984038771643,0.17147289569182622,20.752741327325083,32.473204656903256,1.609317889014061,
7.4,5.3159716334851055,175.4,0.25,2.0,2.0,2.0,
6.659020171177936,5.211804034235588,142.71455643973783,0.1672572524482028,21.759462101921716,34.10912591562279,1.5883445395432976,
5.717010022690222,5.0234020045380445,101.16144211200202,0.06206611920040814,46.87973272826074,74.9295656834237,1.0650055681612347,
7.701378146655033,5.463329650281725,110.86202259487223,0.1983351748591372,2.0,2.0,2.0,
5.819627905427297,5.0439255810854595,105.68803093940411,0.0735251161060482,44.14325585527207,70.48279076481711,1.1220155030151653,
6.310091420091422,5.142018284018285,127.3229215306994,0.1282935419102088,31.064228797562073,49.229371796038365,1.3944952333841236,
7.4,5.30315974242788,175.4,0.25,2.0,2.0,2.0,
7.649098331481448,5.445405142222211,122.05737158704422,0.20729742888889463,2.0,2.0,2.0,
6.7789954349214225,4.910191287997138,160.6805134169213,0.22902011604464265,1.8321609283571412,1.8321609283571412,1.8321609283571412,
7.4,5.283303603472918,175.4,0.25,2.0,2.0,2.0,
7.4,5.204165582534187,175.4,0.25,2.0,2.0,2.0,
6.86637791232218,4.973484541898228,162.75171430017707,0.2319722267676412,1.8557778141411296,1.8557778141411296,1.8557778141411296,
7.030277464739547,5.286055492947909,159.09112816684447,0.2087143168959161,11.859267606945409,18.02130986128629,1.7945985915219707,
8.086593874543961,5.64226637064585,133.90302910464584,0.24237117917173379,1.2447467380016433,2.305152833130649,1.2752620213147083,
8.087434675911174,5.595691888883831,28.19077440130721,0.13215405555808452,2.0,2.0,2.0,
8.812751281325983,5.940797748989571,90.01488228030342,0.2343027635408224,0.4459735905414173,2.627889458367104,0.5087625363781276,
1.9721980759584312,1.4285110388023234,46.74642466528499,0.06662831337697403,0.5330265070157922,0.5330265070157922,0.5330265070157922,
7.4,5.333276079999147,175.4,0.25,2.0,2.0,2.0,
7.4,5.180370944468552,175.4,0.25,2.0,2.0,2.0,
7.94968816806121,5.548464514763843,57.68820515374934,0.1557677426180782,2.0,2.0,2.0,
7.4,5.221746380006405,175.4,0.25,2.0,2.0,2.0,
7.4,5.132216790140374,175.4,0.25,2.0,2.0,2.0,
7.627677734147187,5.438060937421892,126.64443950190966,0.21096953128905377,2.0,2.0,2.0,
