17_OD_mgl_02,18_PH,50_Condutivida_de_Eletrica_us_cm_a_20c,13_Nitratos_mgl_n),46_Coliformes_Fecais_nmp_100ml,47_Coliformes_Totais_nmp_100ml,7_DBO_mgl_02)
7.5,7.0,,0.89,160000.0,,11.0
7.5,7.0,,0.89,160000.0,,11.0
7.5,7.0,,0.89,160000.0,,11.0
7.5,7.0,,0.89,160000.0,,11.0
4.5,6.6,,0.5,,,6.0
5.6,6.5,,0.48,,,14.0
1.6,6.7,,0.05,,,7.0
0.6,6.5,,0.1,,,12.0
4.5,6.6,,0.5,35000.0,,6.0
5.6,6.5,,0.48,30000.0,,14.0
1.6,6.7,,0.05,160000.0,,7.0
0.6,6.5,,0.1,160000.0,,12.0
5.6,6.6,,0.0,160000.0,,2.0
5.6,6.8,,0.0,50000.0,,2.8
5.6,6.7,,0.0,160000.0,,3.0
5.1,7.0,,0.0,160000.0,,5.2
4.4,6.7,,0.0,90000.0,,3.6
3.1,7.0,,0.0,160000.0,,11.0
2.9,6.6,,0.0,160000.0,,16.0
0.5,6.6,,0.0,160000.0,,18.0
0.8,6.8,,0.0,400.0,,12.0
2.7,6.6,,0.0,28000.0,,8.5
4.7,6.6,,0.0,160000.0,,11.0
6.0,7.4,,0.0,22000.0,,4.8
5.1,7.3,,0.55,90.0,,6.3
4.6,6.6,,0.52,50000.0,,5.3
1.6,6.5,,0.26,160000.0,,18.0
2.7,6.4,,0.31,160000.0,,14.0
5.5,,,1.16,,241960.0,9.2
1.4,,,2.58,,241960.0,41.0
2.5,,,0.95,,241960.0,10.0
0.7,,,0.65,,24196.0,21.0
3.7,,,1.6,,241960.0,15.0
1.5,,,1.56,,241960.0,23.0
3.0,7.3,,1.03,,24196.0,21.0
4.3,6.9,,1.08,,24196.0,7.5
5.6,7.2,,1.18,,24196.0,9.6
1.5,7.4,,0.49,,24196.0,21.0
1.9,6.7,,0.1,,24196.0,9.6
1.8,6.5,,0.39,,24196.0,13.0
2.5,7.1,353.0,0.63,,24196.0,
3.2,7.2,315.0,1.05,,24196.0,
1.2,6.8,238.0,1.85,,24196.0,
7.0,7.4,156.0,1.71,,24196.0,
6.1,7.6,171.0,3.35,,24196.0,
2.4,7.3,390.0,1.37,,24196.0,
1.4,6.8,,0.65,,24196.0,22.0
3.1,7.7,,1.38,,24196.0,21.0
1.2,7.4,,1.35,,24196.0,26.0
4.9,6.9,,1.88,,24196.0,16.0
4.0,7.5,,2.04,,24196.0,8.5
1.1,6.8,,0.67,,24196.0,14.0
4.5,6.6,,1.58,,24196.0,5.1
6.3,7.4,,1.21,,24196.0,2.0
5.8,6.3,,1.03,,24196.0,9.3
7.9,7.4,,0.21,,24196.0,5.0
6.1,6.7,,1.23,,24196.0,6.5
6.2,6.1,,0.82,,24196.0,6.1
,7.2,,,,,
,7.4,,,,,
8.8,,180.0,,,,
,7.5,200.0,,,,
9.4,6.4,200.0,,,,
8.1,,200.0,,,,
7.4,6.6,180.0,,,,
4.9,7.46,244.0,,,,
1.5,7.19,179.3,,,,
5.0,7.39,191.4,,,,
5.6,7.24,209.0,,,,
4.8,7.34,242.0,,,,
6.4,6.97,218.0,,,,
5.0,7.42,219.0,,,,
5.1,7.29,255.0,,,,
3.98,7.01,195.7,,,,
4.24,6.94,106.0,,,,
7.01,7.49,211.0,,,,
50.0,7.63,252.0,,,,
,8.25,164.0,,,,
,7.54,178.0,,,,
,7.25,247.0,,,,
,6.02,150.1,,,,
,7.65,173.0,,,,
,7.05,173.1,,,,
,6.5,244.7,,,,
,6.7,197.4,,,,
,7.7,137.0,,,,
,8.45,284.0,,,,
,8.38,246.0,,,,
,7.5,201.2,,,,
,,,,,,
2.73,6.95,151.4,,,,
,6.76,223.7,,,,
,6.7,271.0,,,,
,7.6,217.3,,,,
,6.9,254.9,,,,
3.68,7.27,302.9,,,,
10.18,7.6,226.0,,,,
5.61,7.08,270.0,,,,
7.27,9.15,470.0,,,,
13.45,7.76,0.5,,,,
,6.81,180.82,,,,
8.77,7.37,165.0,,,,
9.1,7.2,314.0,,,,
11.02,7.4,356.0,,,,
6.5,7.1,218.0,,,,
7.8,6.8,147.0,,,,
10.9,7.6,252.6,,,,
9.3,7.9,501.9,,,,
4.9,6.7,344.6,,,,
6.3,8.9,188.6,,,,
5.7,7.22,,,,,
6.6,,214.2,,,,
8.08,7.72,,,,,
295.0,8.71,,,,,
7.03,7.74,225.0,,,,
7.03,7.74,225.0,,,,
,7.23,282.4,,,,
5.26,7.87,214.0,,,,
3.6,7.02,,1.64,1400.0,,2.0
6.9,8.2,225.0,1.93,110.0,280.0,6.0
6.0,7.6,147.0,0.53,3500.0,13000.0,4.0
5.5,6.7,183.0,1.53,2300.0,17000.0,2.0
7.0,7.3,265.0,0.44,30.0,1100.0,8.0
6.0,6.3,213.0,1.32,130.0,500.0,2.0
3.6,7.1,172.0,0.39,110.0,5000.0,11.0
8.3,8.0,210.0,0.72,30.0,300.0,9.0
7.5,7.9,228.0,0.41,50.0,1700.0,8.0
1.8,6.6,163.0,0.82,8000.0,24000.0,16.0
5.1,6.9,187.8,1.08,13000.0,50000.0,14.0
7.9,7.6,199.0,1.35,3000.0,5000.0,8.0
6.7,7.1,212.2,1.53,30.0,300.0,4.0
3.1,7.9,187.5,1.58,170.0,800.0,6.0
5.7,6.96,178.1,2.34,1300.0,2400.0,3.0
1.8,7.35,328.8,0.1,5000.0,50000.0,18.0
3.7,6.88,233.4,0.53,30.0,1300.0,7.0
3.4,7.01,159.1,0.9,3000.0,8000.0,7.0
3.4,7.01,,0.9,3000.0,,7.0
3.7,6.88,,0.53,30.0,,7.0
1.8,7.35,,0.1,5000.0,,18.0
5.7,6.96,,2.34,1300.0,,3.0
5.4,6.81,99.3,0.67,17000.0,50000.0,4.0
5.1,7.28,211.0,1.73,230.0,300.0,2.0
5.2,7.11,224.0,2.9,13.0,23.0,4.0
5.0,6.8,179.1,1.46,2300.0,7000.0,6.0
5.4,6.81,,0.67,17000.0,,4.0
5.1,7.28,,1.73,230.0,,2.0
5.2,7.11,,2.9,13.0,,4.0
5.0,6.8,,1.46,2300.0,,6.0
5.9,7.4,151.0,1.24,1700.0,11000.0,2.0
5.1,7.1,166.0,1.36,220.0,1300.0,2.0
5.7,7.3,208.0,2.38,300.0,5000.0,2.0
5.1,6.9,244.0,3.1,23.0,170.0,2.0
5.9,7.4,,1.24,1700.0,,2.0
5.1,7.1,,1.36,220.0,,2.0
5.7,7.3,,2.38,300.0,,2.0
5.1,6.9,,3.1,23.0,,2.0
5.9,7.9,155.0,0.48,3000.0,8000.0,2.0
6.5,7.8,159.0,1.55,900.0,2800.0,2.0
7.0,7.6,206.0,2.4,30.0,90.0,2.0
4.4,7.4,204.0,2.23,30.0,500.0,2.0
5.9,7.9,,0.48,3000.0,,2.0
6.5,7.8,,1.55,900.0,,2.0
7.0,7.6,,2.4,30.0,,2.0
4.4,7.4,,2.23,30.0,,2.0
5.8,7.5,,1.3,2300.0,,2.0
6.9,7.3,,1.31,130.0,,2.0
6.4,7.2,,2.73,30.0,,3.0
6.0,8.4,,1.33,2.0,,4.0
6.4,7.4,60.2,0.03,170.0,350.0,2.0
3.8,7.3,187.0,0.35,170.0,1700.0,8.0
6.6,7.5,180.0,1.11,220.0,1700.0,2.0
8.5,7.9,207.0,1.71,70.0,280.0,5.0
2.9,7.2,223.0,0.51,,,17.0
3.8,7.3,,0.35,170.0,,8.0
6.6,7.5,,1.11,220.0,,2.0
8.5,7.9,,1.71,70.0,,5.0
2.9,7.2,,0.51,0.0,,17.0
3.0,7.3,104.0,0.18,,,11.0
3.0,7.3,,0.18,0.0,,11.0
6.3,7.4,,1.34,1100.0,,2.0
6.6,7.0,,1.21,2.0,,3.0
6.7,7.4,,1.28,0.0,,4.0
6.1,6.6,,0.67,,,2.0
6.3,6.5,,0.68,,,2.0
6.5,6.8,,0.21,,,3.0
7.5,8.9,,1.11,,,6.0
6.1,6.6,,0.67,2300.0,,2.0
6.3,6.5,,0.68,220.0,,2.0
6.5,6.8,,0.21,30.0,,3.0
7.5,8.9,,1.11,50.0,,6.0
6.0,7.0,,0.0,11000.0,,2.8
5.8,7.1,,0.0,3000.0,,2.0
6.1,7.1,,0.0,11000.0,,2.0
7.1,7.0,,0.0,1400.0,,2.0
7.9,7.3,,0.0,500.0,,2.0
5.8,7.6,,0.0,23.0,,6.0
7.7,7.3,,0.0,70.0,,2.6
11.4,8.8,,0.0,50.0,,5.8
9.1,8.6,,0.0,300.0,,5.7
5.1,6.8,,0.0,5000.0,,4.6
6.5,6.8,,0.0,8000.0,,2.0
6.1,7.4,,0.0,7000.0,,2.0
6.0,7.5,,0.72,350.0,,2.0
7.4,7.4,,2.86,50000.0,,2.4
6.8,6.8,,4.08,23.0,,2.0
6.6,6.8,,2.16,350.0,,2.2
8.8,,,5.71,,24196.0,6.4
5.7,,,1.99,,24196.0,2.0
8.5,,,4.24,,24196.0,5.4
5.9,,,3.7,,24196.0,2.0
6.9,,,3.49,,24196.0,5.0
6.7,,,3.84,,241960.0,6.9
9.4,7.3,,5.57,,24196.0,9.9
2.7,6.7,,3.04,,24196.0,12.0
6.8,7.9,232.0,3.46,,24196.0,
11.4,9.1,252.0,5.2,,12033.3,
8.6,7.8,,11.9,,14136.1,13.0
5.8,7.9,,8.64,,24196.0,4.5
7.3,7.1,,3.49,,1467.0,2.0
4.4,6.2,,0.71,,24196.0,2.0
6.2,7.49,,0.15,20.0,,4.0
6.5,7.3,58.9,0.2,,13000.0,2.0
6.5,,58.9,0.2,8000.0,13000.0,2.0
6.2,,,0.15,20.0,,3.8
6.4,,27.0,0.04,3000.0,24000.0,2.0
7.4,,30.8,0.14,500.0,2200.0,2.0
7.7,,66.8,0.01,110.0,3000.0,2.0
7.4,,40.9,0.12,300.0,1100.0,2.0
6.4,,27.0,0.04,3000.0,24000.0,2.0
7.4,6.7,30.8,0.14,500.0,2200.0,2.0
7.7,7.6,66.8,0.01,110.0,3000.0,2.0
7.4,7.1,40.9,0.12,300.0,1100.0,2.0
6.4,7.0,27.0,0.04,3000.0,24.0,2.0
6.9,,27.9,0.09,280.0,1100.0,2.0
8.0,,41.6,0.03,130.0,500.0,2.0
7.3,,57.3,0.04,240.0,240.0,4.0
6.3,,14.3,0.09,220.0,1100.0,2.0
6.9,7.2,27.9,0.09,280.0,1100.0,2.0
8.0,7.0,41.6,0.03,130.0,500.0,2.0
7.3,7.5,57.3,0.04,240.0,240.0,4.0
6.3,6.0,14.3,0.09,220.0,1100.0,2.0
7.6,6.71,42.0,0.1,7000.0,8000.0,2.0
8.4,7.46,58.2,0.08,80.0,80.0,2.0
6.8,,15.3,0.06,3000.0,11000.0,4.0
7.1,,12.5,0.24,1300.0,5000.0,2.0
7.1,5.9,12.5,0.24,1300.0,5000.0,2.0
7.6,7.0,42.0,0.1,7000.0,8000.0,2.0
8.4,7.46,58.2,0.08,80.0,80.0,2.0
6.8,7.2,15.3,0.06,3000.0,1100.0,4.0
8.4,7.3,58.2,0.08,80.0,80.0,2.0
7.5,6.6,11.5,0.07,5000.0,8000.0,2.0
8.0,7.39,44.5,0.21,280.0,1300.0,2.0
7.6,7.81,55.3,0.03,80.0,300.0,2.0
6.9,7.26,11.7,0.03,300.0,1400.0,2.0
7.5,6.45,11.5,0.07,5000.0,8000.0,2.0
8.0,7.45,44.5,0.21,280.0,1300.0,2.0
7.6,7.35,55.3,0.03,80.0,300.0,2.0
6.9,6.36,11.7,0.03,300.0,1400.0,2.0
7.5,6.45,,0.07,5000.0,,2.0
8.0,7.45,,0.21,280.0,,2.0
7.6,7.35,,0.03,80.0,,2.0
6.9,6.36,,0.03,300.0,,2.0
7.7,7.37,53.0,0.12,90.0,140.0,2.0
6.6,7.21,34.4,0.15,13000.0,17000.0,2.0
6.3,6.81,12.4,0.07,130.0,1100.0,3.0
6.8,7.42,43.8,0.18,500.0,700.0,2.0
6.3,6.32,12.4,0.07,130.0,1100.0,3.0
6.8,7.38,43.8,0.18,500.0,700.0,2.0
7.7,7.2,53.0,0.12,90.0,140.0,2.0
6.6,6.26,34.4,0.15,13000.0,17000.0,2.0
6.3,6.32,,0.07,130.0,,3.0
6.8,7.38,,0.18,500.0,,2.0
7.7,7.2,,0.12,90.0,,2.0
6.6,6.26,,0.15,13000.0,,2.0
6.9,6.9,30.1,0.15,130.0,1100.0,2.0
6.0,6.8,36.8,0.05,110.0,1300.0,2.0
6.8,7.4,52.6,0.17,30.0,80.0,2.0
7.2,6.8,58.6,0.24,23.0,30.0,2.0
6.9,6.9,,0.15,130.0,,2.0
6.0,6.8,,0.05,110.0,,2.0
6.8,7.4,,0.17,30.0,,2.0
7.2,6.8,,0.24,23.0,,2.0
7.2,7.0,16.5,0.07,1100.0,1700.0,2.0
7.5,7.0,22.6,0.16,110.0,350.0,2.0
8.4,7.1,40.3,0.21,2300.0,3000.0,2.0
6.8,7.7,59.1,0.28,23.0,30.0,2.0
7.2,7.0,,0.07,1100.0,,2.0
7.5,7.0,,0.16,110.0,,2.0
8.4,7.1,,0.21,2300.0,,2.0
6.8,7.7,,0.28,23.0,,2.0
7.4,6.9,,0.18,170.0,,2.0
7.9,7.0,,0.2,23.0,,2.0
7.6,6.7,,0.27,23.0,,2.0
6.6,7.5,,0.27,30.0,,2.0
6.4,7.4,60.2,0.03,170.0,3500.0,2.0
7.2,7.0,32.1,0.11,300.0,500.0,2.0
8.3,7.4,47.1,0.17,2.0,2.0,2.0
6.5,6.8,18.0,0.15,,,2.0
6.4,7.4,,0.03,170.0,,2.0
7.2,7.0,,0.11,300.0,,2.0
8.3,7.4,,0.17,2.0,,2.0
6.5,6.8,,0.15,0.0,,2.0
6.8,6.8,14.7,0.003,,,2.0
6.8,6.8,,0.06,0.0,,2.0
7.1,7.1,,0.16,800.0,,2.0
7.5,7.0,,0.06,50.0,,2.0
7.3,7.2,,0.04,0.0,,2.0
7.1,6.2,,0.08,,,2.0
7.3,6.0,,0.2,,,2.0
8.5,6.7,,0.15,,,2.0
7.1,7.3,,0.16,,,2.0
7.1,6.2,,0.08,3000.0,,2.0
7.3,6.0,,0.2,800.0,,2.0
8.5,6.7,,0.15,30.0,,2.0
7.1,7.3,,0.16,50.0,,2.0
7.5,6.3,,0.0,1700.0,,2.0
7.5,6.4,,0.0,80.0,,2.0
7.8,6.9,,0.0,110.0,,2.0
7.1,6.7,,0.0,130.0,,2.0
6.8,7.0,,0.1,220.0,,2.0
7.3,6.7,,0.11,40.0,,2.0
7.8,6.5,,0.1,23.0,,2.0
6.8,6.4,,0.07,500.0,,2.0
7.2,,,0.18,,24196.0,2.0
7.4,,,0.17,,882.3,2.5
7.6,6.2,,0.23,,2480.9,2.0
8.3,6.5,,0.2,,2098.2,2.0
7.3,7.3,39.1,0.29,,6866.7,
8.8,6.8,32.9,0.25,,4105.8,
8.0,7.0,,0.17,,301.3,2.0
6.8,6.9,,0.38,,24196.0,2.0
7.5,5.7,,0.43,,24196.0,2.0
8.5,6.1,,0.31,,5172.1,2.0
7.1,,,0.13,,24196.0,2.0
6.8,,,0.35,,932.2,2.0
7.0,5.3,,0.1,,19862.9,2.0
9.0,5.9,,0.12,,487.4,2.0
8.1,5.6,9.1,0.11,,12996.5,
6.8,5.9,8.71,0.1,,24196.0,
7.2,7.0,,0.12,,5794.3,2.0
8.0,5.2,,0.1,,443.4,2.0
,,,,,,
7.1,6.89,81.2,0.04,1700.0,2300.0,2.0
7.9,7.4,109.2,0.08,30.0,300.0,2.0
6.2,7.5,23.3,0.11,240.0,300.0,4.0
7.1,7.4,81.2,0.04,1700.0,2300.0,2.0
6.2,,23.3,0.11,240.0,300.0,4.0
7.9,7.52,109.2,0.08,30.0,300.0,2.0
7.1,6.89,81.2,0.04,1700.0,2300.0,2.0
,,,,,,
7.6,7.08,30.8,0.07,1100.0,3000.0,2.0
7.7,7.67,83.8,0.06,70.0,800.0,2.0
7.4,7.82,98.5,0.01,1300.0,3000.0,2.0
6.8,7.38,13.9,0.02,170.0,1700.0,2.0
7.6,6.56,30.8,0.07,1100.0,3000.0,2.0
7.7,7.48,83.8,0.06,70.0,800.0,2.0
7.4,7.59,98.5,0.01,1300.0,3000.0,2.0
6.8,6.41,13.9,0.02,170.0,1700.0,2.0
6.8,6.41,,0.02,170.0,,2.0
7.4,7.59,,0.01,1300.0,,2.0
7.7,7.48,,0.06,70.0,,2.0
7.6,6.56,,0.07,1100.0,,2.0
6.8,6.89,17.3,0.07,220.0,1700.0,2.0
6.5,7.69,83.2,0.16,110.0,350.0,2.0
7.3,7.7,101.5,0.07,30.0,1300.0,2.0
6.2,7.37,43.2,0.13,1100.0,8000.0,2.0
6.8,6.4,17.3,0.07,20.0,1700.0,2.0
6.5,7.59,83.2,0.16,110.0,350.0,2.0
7.3,7.35,101.5,0.07,30.0,1300.0,2.0
6.2,6.51,43.2,0.13,1100.0,8000.0,2.0
6.8,6.4,,0.07,220.0,,2.0
6.5,7.59,,0.16,110.0,,2.0
7.3,7.35,,0.07,30.0,,2.0
6.2,6.51,,0.13,1100.0,,2.0
6.6,7.1,46.8,0.21,500.0,2800.0,2.0
6.0,7.3,66.2,0.06,30.0,350.0,2.0
6.9,7.3,97.5,0.14,23.0,170.0,2.0
7.0,7.1,104.0,0.16,50.0,350.0,2.0
6.6,7.1,,0.21,500.0,,2.0
6.0,7.3,,0.06,30.0,,2.0
6.9,7.3,,0.14,23.0,,2.0
7.0,7.1,,0.16,50.0,,2.0
6.3,7.1,20.5,0.03,110.0,700.0,2.0
7.1,7.2,36.3,0.15,90.0,140.0,2.0
7.8,7.7,83.1,0.09,30.0,70.0,2.0
6.7,7.8,115.0,0.14,50.0,5000.0,2.0
6.3,7.1,,0.03,110.0,,2.0
7.1,7.2,,0.15,90.0,,2.0
7.8,7.7,,0.09,30.0,,2.0
6.7,7.8,,0.14,50.0,,2.0
6.9,6.8,,0.19,700.0,,2.0
7.2,7.2,,0.11,50.0,,2.0
7.4,7.3,,1.02,30.0,,2.0
6.3,7.3,,0.25,30.0,,2.0
6.5,7.3,69.3,0.05,110.0,3500.0,2.0
6.6,7.5,55.8,0.05,70.0,1300.0,2.0
8.1,7.6,84.9,0.12,200.0,700.0,2.0
6.8,6.7,19.3,0.02,,,2.0
6.5,7.3,,0.05,110.0,,2.0
6.6,7.5,,0.05,70.0,,2.0
8.1,7.6,,0.12,200.0,,2.0
6.8,6.7,,0.02,0.0,,2.0
6.4,6.9,15.0,0.01,,,2.0
6.4,6.9,,0.01,0.0,,2.0
6.6,7.2,,0.1,0.0,,2.0
7.8,7.1,,0.03,80.0,,2.0
6.2,7.1,,0.11,0.0,,2.0
6.7,6.2,,0.07,,,2.0
7.0,6.1,,0.12,,,2.0
8.0,6.9,,0.12,,,2.0
6.2,7.1,,0.16,,,3.0
6.7,6.2,,0.07,1100.0,,2.0
7.0,6.1,,0.12,500.0,,2.0
8.0,6.9,,0.12,30.0,,2.0
6.2,7.1,,0.16,3000.0,,3.0
7.0,7.0,,0.0,1700.0,,2.0
7.4,6.5,,0.0,220.0,,2.0
7.4,7.1,,0.0,90.0,,2.0
6.6,6.9,,0.0,170.0,,2.0
6.7,7.3,,0.07,1700.0,,2.0
6.8,6.7,,0.16,1300.0,,2.0
7.2,6.6,,0.09,23.0,,2.0
6.3,6.6,,0.09,3000.0,,2.0
6.9,,,0.33,,241960.0,2.2
6.6,,,0.18,,6367.0,2.7
7.0,6.5,,0.29,,17328.9,2.0
7.9,6.2,,0.17,,8164.1,2.0
8.2,6.1,53.3,0.19,,8164.1,
6.9,7.5,76.8,0.31,,15531.2,
7.2,7.5,,0.22,,2141.6,2.0
6.2,7.6,,0.34,,24195.7,2.0
8.1,6.6,,0.35,,7701.0,2.0
7.2,6.2,,0.0,1300.0,,2.0
7.5,5.9,,0.0,350.0,,2.0
7.8,6.0,,0.0,1700.0,,2.0
7.2,5.9,,0.0,17000.0,,2.0
7.1,6.5,,0.14,70.0,,2.0
7.3,5.7,,0.12,2300.0,,2.0
7.8,5.7,,0.16,23.0,,2.0
6.7,5.6,,0.05,22000.0,,2.0
6.3,,,0.1,,24196.0,2.0
8.3,,,0.39,,1989.0,2.0
8.6,6.0,,0.51,,8164.1,2.0
7.0,5.7,,0.41,,11198.7,2.0
8.2,6.2,24.0,0.15,,8164.1,
7.8,6.7,33.1,0.14,,15531.2,
7.2,6.7,,0.1,,4105.8,2.0
6.2,6.1,,0.59,,24196.0,2.0
8.1,5.9,,0.2,,24196.0,2.0
7.5,6.3,,0.24,,24196.0,2.0
6.7,7.5,,0.08,350.0,,2.0
7.2,7.3,63.7,0.01,140.0,900.0,2.0
7.0,7.2,55.5,0.07,500.0,500.0,2.0
8.4,7.1,80.7,0.04,2.0,2.0,2.0
6.7,7.1,39.1,0.06,,,2.0
7.2,7.3,,0.01,140.0,,2.0
7.0,7.2,,0.07,500.0,,2.0
8.4,7.1,,0.04,2.0,,2.0
6.7,7.1,,0.06,0.0,,2.0
6.9,7.0,27.9,0.04,,,4.0
6.9,7.0,,0.04,0.0,,4.0
6.9,7.1,,0.09,0.0,,2.0
7.7,7.2,,0.06,900.0,,2.0
6.5,7.0,,0.03,0.0,,2.0
6.7,5.7,,0.05,,,2.0
7.4,5.5,,0.2,,,2.0
8.7,7.1,,0.14,,,2.0
7.1,7.7,,0.03,,,2.0
6.7,5.7,,0.05,1300.0,,2.0
7.4,5.5,,0.2,5000.0,,2.0
8.7,7.1,,0.14,60.0,,2.0
7.1,7.7,,0.03,80.0,,2.0
7.3,5.7,,0.0,500.0,,2.0
7.3,6.5,,0.0,1400.0,,2.0
8.0,7.0,,0.0,130.0,,2.0
6.6,6.5,,0.0,80.0,,2.0
6.9,7.0,,0.1,1700.0,,2.0
7.4,6.6,,0.11,700.0,,2.0
7.8,6.6,,0.03,30.0,,2.0
6.6,5.5,,0.05,11000.0,,2.0
7.2,,,0.12,,11198.7,2.8
7.4,,,0.5,,1522.7,2.0
7.0,6.4,,0.14,,24196.0,2.0
8.0,6.8,,0.22,,1540.6,2.0
8.8,6.6,40.7,0.3,,24196.0,
7.4,7.5,75.1,0.35,,19862.9,
7.0,7.3,,0.33,,4105.8,2.0
7.7,7.1,,0.19,,1430.1,2.0
7.9,6.3,,0.54,,19862.9,2.0
,8.1,,,,,
,8.5,,,,,
9.8,,150.0,,,,
8.7,,,,,,
7.5,7.8,150.0,,,,
9.6,5.3,170.0,,,,
6.8,5.7,50.0,,,,
7.0,7.44,190.5,,,,
6.0,7.47,135.5,,,,
6.8,8.13,188.5,,,,
11.0,7.57,143.3,,,,
8.0,6.95,176.2,,,,
6.8,8.13,188.5,,,,
7.7,7.5,176.4,,,,
10.5,8.27,182.6,,,,
5.4,6.7,82.9,,,,
,6.72,173.9,,,,
,6.88,143.4,,,,
,7.03,154.1,,,,
,6.78,191.7,,,,
3.64,7.75,163.0,,,,
8.5,9.17,192.0,,,,
7.06,7.44,89.0,,,,
5.05,7.79,122.5,,,,
,9.33,162.0,,,,
6.42,7.66,89.0,,,,
,7.57,168.0,,,,
15.92,6.96,205.0,,,,
,7.8,154.5,,,,
,7.5,168.8,,,,
,,,,,,
,8.0,150.7,,,,
,7.38,171.8,,,,
,7.6,136.0,,,,
6.76,8.52,243.0,,,,
16.94,6.76,202.0,,,,
9.61,7.03,88.0,,,,
5.71,7.82,174.0,,,,
17.55,8.21,0.3,,,,
10.8,9.53,,,,,
9.44,7.34,106.0,,,,
8.1,8.34,217.0,,,,
12.09,9.2,204.0,,,,
14.8,7.3,198.0,,,,
8.0,7.07,167.0,,,,
8.66,7.43,198.4,,,,
10.8,9.1,332.3,,,,
6.3,8.5,241.4,,,,
3.23,6.8,101.3,,,,
5.85,7.07,,,,,
14.0,8.0,260.0,,,,
6.43,7.43,71.8,,,,
6.4,7.75,227.1,,,,
219.0,7.73,,,,,
5.81,7.12,73.5,,,,
6.9,7.98,,,,,
6.48,7.9,,,,,
5.8,7.07,81.3,,,,
3.5,,,2.65,7.0,,2.1
3.5,7.24,,2.65,7.0,,2.0
5.5,7.2,143.0,,130.0,300.0,4.0
5.5,,143.0,0.66,130.0,300.0,4.0
6.1,,174.3,0.58,2400.0,2400.0,3.0
7.5,,204.0,0.34,80.0,1700.0,5.0
7.0,,103.0,0.52,220.0,3000.0,6.0
6.2,,106.0,0.41,5000.0,8000.0,2.0
6.2,,106.0,0.41,5000.0,8000.0,2.0
6.1,,174.3,0.58,2400.0,2400.0,3.0
7.5,7.8,204.0,0.34,80.0,1700.0,5.0
7.0,7.2,103.0,0.52,220.0,3000.0,6.0
6.1,6.6,174.3,0.58,2400.0,2400.0,3.0
6.2,7.5,106.0,0.41,5000.0,8000.0,2.0
2.9,,125.0,0.7,30000.0,30000.0,26.0
6.5,,151.0,0.32,280.0,1700.0,2.0
9.3,,165.0,0.12,80.0,500.0,5.0
7.1,,194.0,0.15,50.0,1700.0,6.0
6.5,7.8,151.0,0.32,280.0,1700.0,2.0
9.3,8.2,165.0,0.12,80.0,500.0,5.0
7.1,,194.0,0.15,50.0,1700.0,6.0
2.9,6.3,125.0,0.7,30000.0,30000.0,26.0
7.1,8.3,194.0,0.15,50.0,1700.0,6.0
5.5,,78.0,0.35,5000.0,22000.0,10.0
5.6,,95.6,0.71,800.0,2400.0,4.0
8.1,7.72,159.1,0.95,5000.0,9000.0,5.0
7.3,7.8,183.5,1.3,30.0,240.0,2.0
5.5,6.6,78.0,0.35,5000.0,22000.0,10.0
8.1,8.3,159.1,0.95,5000.0,9000.0,5.0
7.3,7.3,183.5,1.3,30.0,240.0,2.0
5.6,8.1,95.6,0.71,800.0,2400.0,4.0
7.5,7.76,89.9,0.79,700.0,16000.0,2.0
9.2,8.28,182.7,2.38,140.0,1300.0,6.0
7.4,7.8,196.5,0.11,50.0,110.0,2.0
5.4,7.9,93.0,0.3,3000.0,8000.0,3.0
7.5,7.76,89.9,0.79,700.0,16000.0,2.0
9.2,7.98,182.7,2.38,140.0,1300.0,6.0
7.4,7.51,196.5,0.11,50.0,110.0,2.0
5.4,7.08,93.0,0.3,3000.0,8000.0,3.0
7.5,7.04,89.9,0.79,700.0,16000.0,2.0
7.5,7.04,,0.79,700.0,,2.0
9.2,7.98,,2.38,140.0,,6.0
7.4,7.51,,0.11,50.0,,2.0
5.4,7.08,,0.3,3000.0,,3.0
6.4,7.73,162.1,1.26,30.0,170.0,2.0
10.6,8.9,170.4,1.83,50.0,300.0,9.0
5.6,7.6,143.0,1.4,500.0,3000.0,2.0
5.6,8.15,69.1,0.43,2200.0,8000.0,3.0
5.6,6.86,69.1,0.43,2200.0,8000.0,3.0
6.4,7.6,162.1,1.26,30.0,170.0,2.0
10.6,8.95,170.4,1.83,50.0,300.0,9.0
5.6,6.98,143.0,1.4,500.0,3000.0,2.0
5.6,6.86,,0.43,2200.0,,3.0
6.4,7.6,,1.26,30.0,,2.0
10.6,8.95,,1.83,50.0,,9.0
5.6,6.98,,1.4,500.0,,2.0
6.0,7.3,125.0,0.76,2300.0,2300.0,2.0
6.1,7.0,142.0,1.39,30.0,220.0,2.0
7.1,7.6,179.0,2.25,80.0,230.0,2.0
8.3,7.6,159.0,1.82,30.0,170.0,2.0
6.0,7.3,,0.76,2300.0,,2.0
6.1,7.0,,1.39,30.0,,2.0
7.1,7.6,,2.25,80.0,,2.0
8.3,7.6,,1.82,30.0,,2.0
5.6,7.7,119.0,0.34,2300.0,5000.0,2.0
6.7,7.5,111.0,0.94,900.0,2200.0,2.0
7.8,7.5,168.0,1.86,23.0,50.0,3.0
10.1,8.4,187.0,0.78,23.0,170.0,8.0
5.6,7.7,,0.34,2300.0,,2.0
6.7,7.5,,0.94,900.0,,2.0
7.8,7.5,,1.86,23.0,,3.0
10.1,8.4,,0.78,23.0,,8.0
