index,Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,WQI
1291,6.2,7.4,387.0,1.55,160000.0,160000.0,9.0,3703.5342694773976
1292,5.7,7.5,170.0,1.06,30000.0,90000.0,3.0,762.0317530692149
1293,6.0,7.6,196.0,0.83,8000.0,13000.0,3.0,258.39800818270953
1294,8.0,7.3,283.0,1.42,140.0,280.0,8.0,111.15424930851131
1295,6.2,7.4,387.0,1.55,160000.0,160000.0,9.0,3703.5342694773976
1296,7.4,7.1,267.0,0.85,90.0,100.0,2.0,56.24450258791186
1297,5.4,7.5,351.0,0.24,14000.0,50000.0,7.0,435.8971249903572
1298,7.0,7.1,315.0,1.16,160000.0,160000.0,25.0,3836.053720657848
1299,5.9,7.0,250.0,0.72,5000.0,13000.0,2.0,173.22177522815772
1300,6.6,6.8,143.0,0.37,160000.0,160000.0,6.0,3664.456332746658
1301,7.1,7.1,95.8,0.51,22000.0,50000.0,2.0,553.5304948322819
1302,8.9,7.7,83.2,0.47,5000.0,9000.0,5.0,196.54584639447611
1303,7.1,7.1,95.8,0.51,22000.0,50000.0,2.0,553.5304948322819
1304,6.7,7.2,64.3,0.54,2300.0,8000.0,2.0,111.92537152355033
1305,7.2,7.2,57.0,0.17,2800.0,90000.0,2.0,138.6898416493655
1306,7.4,7.2,84.8,1.12,5000.0,13000.0,2.0,169.4839486073518
1307,6.7,7.1,85.8,1.02,2200.0,2200.0,2.0,106.75029076485248
1308,7.1,6.6,45.9,0.14,9000.0,50000.0,4.0,274.81088384009894
1309,6.8,7.0,61.3,0.67,350.0,0.003,2.0,63.0619067375778
1310,6.0,6.9,55.0,0.31,7000.0,11000.0,2.0,214.73499341632314
1311,7.1,7.4,61.7,0.58,1700.0,5000.0,2.0,99.53412765583093
1312,7.1,7.32,61.7,0.58,1700.0,5000.0,2.0,98.1455601945951
1313,7.2,7.04,97.1,0.44,17000.0,90000.0,3.0,459.0533791696154
1314,6.6,7.12,64.1,0.66,3500.0,24000.0,2.0,141.12816711820264
1315,8.1,6.95,76.3,0.34,240.0,500.0,2.0,53.58341241361982
1316,6.7,7.23,55.6,0.4,11000.0,17000.0,2.0,306.9541425288474
1317,6.6,7.48,64.1,0.66,3500.0,24000.0,2.0,147.3767206937639
1318,6.7,7.73,55.6,0.4,11000.0,17000.0,2.0,315.63268916157136
1319,8.1,7.64,76.3,0.34,240.0,500.0,2.0,65.5598067667788
1320,7.2,6.91,97.1,0.44,17000.0,90000.0,3.0,456.7969570451072
1321,7.1,7.0,50.5,0.25,3000.0,11000.0,2.0,122.64994729634624
1322,6.3,7.0,70.7,0.72,350.0,3000.0,2.0,66.1388261385247
1323,7.7,7.01,70.6,0.66,1300.0,5000.0,2.0,81.03689606958267
1324,7.2,7.07,57.6,0.13,2300.0,13000.0,2.0,108.3237076204627
1325,7.1,7.33,50.5,0.25,3000.0,11000.0,2.0,128.377788073944
1326,7.2,7.57,57.6,0.13,2300.0,13000.0,2.0,117.0022542531866
1327,6.3,7.29,70.7,0.72,350.0,3000.0,2.0,71.17238318550457
1328,7.7,6.97,70.6,0.66,1300.0,5000.0,2.0,80.34261233896476
1329,7.0,7.0,53.9,0.3,2.0,13000.0,2.0,57.23324206814378
1330,7.4,6.7,56.8,0.83,1100.0,1700.0,2.0,71.9586432510814
1331,7.6,7.1,75.7,0.51,5000.0,5000.0,2.0,164.94695112385082
1332,6.2,6.8,94.7,0.74,170.0,350.0,2.0,58.58609211683308
1333,7.4,6.7,56.8,0.83,1100.0,1700.0,2.0,71.9586432510814
1334,7.6,7.1,75.7,0.51,5000.0,5000.0,2.0,164.94695112385082
1335,6.2,6.8,94.7,0.74,170.0,350.0,2.0,58.58609211683308
1336,7.0,7.0,53.9,0.3,2.0,13000.0,2.0,57.23324206814378
1337,8.4,7.0,61.6,0.6,1700.0,2200.0,2.0,85.71959220054401
1338,6.7,7.1,40.1,0.16,3000.0,8000.0,2.0,125.6339839525148
1339,6.6,7.4,58.3,0.39,30000.0,30000.0,2.0,733.7379689580546
1340,7.3,7.3,74.5,0.72,2300.0,3000.0,2.0,109.68993474110262
1341,6.7,7.1,40.1,0.16,3000.0,8000.0,2.0,125.6339839525148
1342,6.6,7.4,58.3,0.39,30000.0,30000.0,2.0,733.7379689580546
1343,8.4,7.0,61.6,0.6,1700.0,2200.0,2.0,85.71959220054401
1344,7.3,7.3,74.5,0.72,2300.0,3000.0,2.0,109.68993474110262
1345,7.6,6.8,70.4,0.29,23000.0,3000.0,2.0,557.6172920139483
1346,6.8,7.3,93.5,1.03,13000.0,24000.0,2.0,353.5749912969969
1347,6.8,7.0,76.4,0.7,700.0,3000.0,2.0,71.47803799722064
1348,6.9,6.4,49.0,0.18,8000.0,11000.0,2.0,223.84136566364464
1349,7.9,7.1,52.1,0.2,8000.0,24000.0,2.0,234.06020744591348
1350,6.9,6.7,109.2,0.03,3000.0,5000.0,2.0,117.06613606787211
1351,7.4,6.9,50.9,0.07,2.0,2.0,2.0,50.67086420366439
1352,6.8,7.1,135.3,0.16,50.0,80.0,2.0,58.136872323765424
1353,6.6,10.1,149.7,0.14,8.0,23.0,2.0,110.2292532543851
1354,6.8,7.3,135.3,0.16,50.0,80.0,2.0,61.60829097685499
1355,6.5,6.91,127.6,0.15,2.0,2.0,2.0,55.19999201741412
1356,7.0,11.2,675.0,0.11,2.0,2.0,6.0,162.7816954707769
1357,7.8,7.84,171.4,0.13,2.0,2.0,2.0,65.09538261769563
1358,7.4,5.13,175.4,0.25,2.0,2.0,2.0,19.9960327121115
1359,6.5,7.13,127.6,0.15,2.0,2.0,2.0,59.01855253581264
1360,7.0,11.34,675.8,0.11,2.0,2.0,6.0,165.2118655702909
1361,7.8,7.97,171.4,0.13,2.0,2.0,2.0,67.35180474220384
1362,7.4,5.36,175.4,0.25,2.0,2.0,2.0,23.9881641631645
1363,7.4,6.97,147.8,0.34,2.0,13.0,2.0,51.93924637792959
1364,5.9,6.4,137.8,0.42,23.0,30.0,2.0,49.73713153071117
1365,6.6,7.22,132.3,0.05,23.0,70.0,2.0,60.56949393941173
1366,6.3,6.76,130.5,0.1,2.0,33.0,2.0,53.56065261902047
1367,6.6,7.48,132.3,0.05,23.0,70.0,2.0,65.08233818842818
1368,6.3,7.43,130.5,0.1,2.0,33.0,2.0,65.1899051068705
1369,7.4,7.15,147.8,0.34,2.0,13.0,2.0,55.06352316571021
1370,5.9,7.1,137.8,0.42,23.0,30.0,2.0,61.88709681652463
1371,6.9,7.4,118.0,0.24,2.0,13.0,2.0,61.79073984400417
1372,6.2,6.5,111.0,0.14,2.0,2.0,2.0,49.52209733360389
1373,5.6,6.3,120.0,0.22,800.0,1700.0,2.0,66.98372024837693
1374,6.6,6.4,130.0,0.3,2.0,2.0,2.0,45.883705043451435
1375,5.6,6.3,120.0,0.22,800.0,1700.0,2.0,66.98372024837693
1376,6.6,6.4,130.0,0.3,2.0,2.0,2.0,45.883705043451435
1377,6.9,7.4,118.0,0.24,2.0,13.0,2.0,61.79073984400417
1378,6.2,6.5,111.0,0.14,2.0,2.0,2.0,49.52209733360389
1379,6.5,7.8,111.0,0.26,50.0,110.0,2.0,71.74230761436957
1380,6.5,7.2,119.3,0.16,2.0,2.0,2.0,60.2328051040196
1381,5.9,6.8,125.0,0.32,2.0,2.0,2.0,56.19527496458705
1382,6.0,6.8,135.0,0.42,4.0,23.0,3.0,64.62834870316519
1383,6.5,7.8,111.0,0.26,50.0,110.0,2.0,71.74230761436957
1384,6.5,7.2,119.3,0.16,2.0,2.0,2.0,60.2328051040196
1385,5.9,6.8,125.0,0.32,2.0,2.0,2.0,56.19527496458705
1386,6.0,6.8,135.0,0.42,4.0,23.0,3.0,64.62834870316519
1387,6.8,7.0,150.0,0.41,2.0,2.0,2.0,55.352221763838436
1388,6.6,7.0,136.0,0.14,2.0,2.0,2.0,56.281803156028246
1389,6.7,7.5,138.0,0.3,2.0,2.0,2.0,64.49718471301263
1390,6.9,7.4,133.0,0.03,30.0,170.0,2.0,62.425502244683045
1391,0.9,7.2,397.4,0.05,7000.0,35000.0,11.0,329.50557058858715
1392,1.7,7.4,499.0,0.48,160000.0,160000.0,8.0,3716.239203028519
1393,0.6,6.3,416.0,0.05,160000.0,160000.0,2.0,3649.2603609828193
1394,1.0,7.1,380.0,0.02,90000.0,160000.0,12.0,2200.6110184560966
1395,0.7,6.6,568.0,0.02,160000.0,160000.0,39.0,3981.545105020197
1396,0.6,6.5,493.0,0.09,160000.0,160000.0,25.0,3856.351895382007
1397,1.3,7.0,464.3,0.04,160000.0,160000.0,42.0,4012.1369715400965
1398,1.0,7.0,457.8,0.03,280.0,1400.0,41.0,434.97641268711277
1399,6.3,6.9,182.0,0.32,160000.0,160000.0,7.0,3676.490606220939
1400,1.5,6.4,152.9,0.05,160000.0,160000.0,17.0,3779.3897688732536
1401,1.3,7.09,464.3,0.04,160000.0,160000.0,42.0,4013.699109933987
1402,0.3,7.16,338.1,0.1,160000.0,160000.0,26.0,3878.069787569163
1403,0.8,7.14,501.5,0.03,300.0,5000.0,40.0,430.76544226837933
1404,1.9,7.05,363.6,0.1,14000.0,160000.0,12.0,513.5160997213922
1405,1.0,6.97,197.5,0.12,160000.0,160000.0,28.0,3889.0795920726714
1406,0.8,7.33,501.5,0.03,300.0,5000.0,40.0,434.06328998881435
1407,1.0,7.32,197.5,0.12,160000.0,160000.0,28.0,3895.1545747155783
1408,0.3,7.53,338.1,0.06,160000.0,160000.0,26.0,3884.487540661297
1409,1.9,7.15,363.6,0.1,14000.0,160000.0,12.0,515.251809047937
1410,2.3,6.97,263.0,0.12,160000.0,160000.0,15.0,3767.7623455679877
1411,1.6,7.1,358.0,0.02,160000.0,160000.0,14.0,3764.5443987877425
1412,0.6,6.95,462.0,0.07,160000.0,160000.0,39.0,3988.0831871676014
1413,1.6,7.05,434.0,0.03,160000.0,160000.0,23.0,3843.36351409027
1414,1.6,7.41,358.0,0.02,160000.0,160000.0,14.0,3769.9250977000315
1415,0.6,7.25,462.0,0.07,160000.0,160000.0,39.0,3993.2903151472365
1416,1.6,7.36,434.0,0.03,160000.0,160000.0,23.0,3848.7442130025593
1417,2.3,7.47,263.0,0.12,160000.0,160000.0,15.0,3776.4408922007115
1418,0.9,7.0,468.0,0.1,3500.0,24000.0,9.0,228.46064403480588
1419,0.9,7.0,468.0,0.15,90.0,350.0,9.0,147.76799154952727
1420,4.1,7.0,232.0,0.27,3500.0,35000.0,12.0,242.02269301590815
1421,2.2,7.1,364.0,0.09,160000.0,160000.0,14.0,3761.666816507853
1422,4.1,7.0,232.0,0.27,3500.0,35000.0,12.0,242.02269301590815
1423,2.2,7.1,364.0,0.09,160000.0,160000.0,14.0,3761.666816507853
1424,0.9,7.0,468.0,0.1,3500.0,24000.0,9.0,228.46064403480588
1425,0.9,7.0,468.0,0.15,90.0,350.0,9.0,147.76799154952727
1426,0.5,7.5,344.0,0.06,160000.0,160000.0,33.0,3944.970769816434
1427,0.0,7.2,492.0,0.08,160000.0,160000.0,46.0,4057.2815754594735
1428,0.5,7.4,528.0,0.07,160000.0,160000.0,42.0,4022.9459311731157
1429,2.1,7.4,206.0,0.35,160000.0,160000.0,18.0,3802.7569564350933
1430,2.1,7.4,206.0,0.35,160000.0,160000.0,18.0,3802.7569564350933
1431,0.5,7.5,344.0,0.06,160000.0,160000.0,33.0,3944.970769816434
1432,0.0,7.2,492.0,0.08,160000.0,160000.0,46.0,4057.2815754594735
1433,0.5,7.4,528.0,0.07,160000.0,160000.0,42.0,4022.9459311731157
1434,1.6,7.1,468.0,0.08,160000.0,160000.0,17.0,3791.131651931305
1435,0.5,7.2,539.0,0.06,160000.0,160000.0,35.0,3957.5110310406876
1436,2.7,7.4,278.0,0.57,160000.0,160000.0,17.0,3791.058255394115
1437,2.7,6.6,221.0,0.25,160000.0,160000.0,15.0,3759.4207600548157
1438,0.5,7.0,310.0,0.02,90000.0,160000.0,16.0,2236.673754915048
1439,6.9,7.4,68.7,0.4,2800.0,160000.0,3.0,167.9755885319365
1440,9.2,7.8,86.7,0.52,5000.0,16000.0,2.0,171.83728239138262
1441,7.1,7.2,97.5,0.35,5000.0,5000.0,3.0,177.92758348524285
1442,6.4,7.3,69.4,0.48,1700.0,3500.0,3.0,109.67701040000135
1443,6.7,7.2,66.7,0.18,8000.0,24000.0,2.0,241.57008223866254
1444,7.4,7.2,103.4,0.61,1100.0,5000.0,2.0,81.35375951146351
1445,5.6,6.6,99.9,0.86,5000.0,30000.0,3.0,180.318567875598
1446,7.3,6.6,46.9,0.22,50000.0,50000.0,3.0,1172.3475941692186
1447,7.3,6.8,46.8,0.24,50000.0,90000.0,2.0,1175.821176400055
1448,7.7,7.4,84.0,0.52,5000.0,13000.0,4.0,189.15057406978838
1449,6.8,7.0,79.4,0.62,13000.0,24000.0,2.0,348.3199359310837
1450,7.7,7.26,84.0,0.52,5000.0,13000.0,4.0,186.72058101262567
1451,5.7,6.99,86.1,0.018,160000.0,160000.0,4.0,3654.328724851081
1452,7.1,7.21,68.3,0.39,3000.0,11000.0,2.0,126.3141760306927
1453,7.4,7.02,100.8,0.35,11000.0,50000.0,2.0,307.249035135676
1454,6.7,6.79,139.2,0.35,22000.0,50000.0,3.0,558.9184057523811
1455,6.7,7.11,139.2,0.35,22000.0,50000.0,3.0,564.4726755973244
1456,5.7,7.31,86.1,0.57,160000.0,160000.0,4.0,3659.9433202379514
1457,7.1,7.78,68.3,0.39,3000.0,11000.0,2.0,136.20771919199797
1458,7.4,7.52,100.8,0.35,11000.0,50000.0,2.0,315.92758176839993
1459,7.3,6.98,62.4,0.17,17000.0,50000.0,3.0,448.6415563918265
1460,7.3,7.06,63.4,0.26,11000.0,17000.0,2.0,301.10330280469384
1461,7.4,7.1,85.4,0.81,30000.0,30000.0,3.0,733.5861089547508
1462,7.2,6.82,91.0,0.63,1300.0,8000.0,2.0,80.80965991417044
1463,7.3,7.33,62.4,0.17,17000.0,50000.0,3.0,454.7165390347332
1464,7.3,7.66,63.4,0.26,11000.0,17000.0,2.0,311.5175587639625
1465,7.4,7.2,85.4,0.81,30000.0,30000.0,3.0,735.3218182812956
1466,7.2,7.41,91.0,0.63,1300.0,8000.0,2.0,91.05034494078464
1467,6.9,7.1,62.9,0.25,3000.0,3000.0,2.0,123.58016395814957
1468,7.0,6.6,84.6,0.5,2300.0,5000.0,2.0,99.40404774262755
1469,7.3,7.0,58.8,0.3,13000.0,24000.0,2.0,345.8749390321618
1470,7.6,6.9,90.8,0.49,3000.0,5000.0,2.0,117.21610061020945
1471,7.3,7.0,58.8,0.3,13000.0,24000.0,2.0,345.8749390321618
1472,6.9,7.1,62.9,0.25,3000.0,3000.0,2.0,123.58016395814957
1473,7.6,6.9,90.8,0.49,3000.0,5000.0,2.0,117.21610061020945
1474,7.0,6.6,84.6,0.5,2300.0,5000.0,2.0,99.40404774262755
1475,6.6,7.1,47.7,0.25,11000.0,30000.0,2.0,308.0376108555063
1476,7.3,7.4,58.1,0.4,11000.0,22000.0,2.0,308.1253562613269
1477,8.4,7.1,76.1,0.51,13000.0,30000.0,2.0,343.67321766339984
1478,7.4,7.2,82.9,0.66,5000.0,17000.0,3.0,179.1705861687445
1479,6.6,7.1,47.7,0.25,11000.0,30000.0,2.0,308.0376108555063
1480,7.3,7.4,58.1,0.4,11000.0,22000.0,2.0,308.1253562613269
1481,8.4,7.1,76.1,0.51,13000.0,30000.0,2.0,343.67321766339984
1482,7.4,7.2,82.9,0.66,5000.0,17000.0,3.0,179.1705861687445
1483,7.7,6.9,80.8,0.19,140.0,140.0,2.0,52.33183573761219
1484,6.9,7.3,93.0,0.36,50000.0,160000.0,2.0,1201.938640600002
1485,6.9,7.1,91.5,0.4,17000.0,50000.0,3.0,452.68035652545655
1486,7.3,6.5,59.8,0.19,14000.0,28000.0,2.0,360.2000979781362
1487,7.6,7.0,62.3,0.18,24000.0,90000.0,2.0,602.4585463371502
1488,5.6,7.5,117.8,0.28,2800.0,90000.0,6.0,187.02841003854897
1489,7.2,7.7,130.0,0.4,110.0,28000.0,2.0,74.15840618560966
1490,6.4,7.2,116.0,0.15,1100.0,2800.0,2.0,85.6303436369064
1491,6.8,6.7,144.8,0.14,500.0,1300.0,2.0,61.42257353426196
1492,6.3,7.3,117.0,0.1,240.0,300.0,2.0,68.25659322883303
1493,7.3,6.9,169.0,0.16,110.0,300.0,2.0,53.643949131418644
1494,5.8,6.4,60.0,0.01,1100.0,1700.0,2.0,74.36010294628973
1495,6.4,6.7,130.0,0.09,500.0,2300.0,2.0,63.55951030357304
1496,6.8,7.6,160.3,0.16,30.0,110.0,3.0,75.23710230525118
1497,6.5,7.2,147.2,0.1,170.0,900.0,2.0,64.1490417487006
1498,6.1,7.3,127.8,0.3,220.0,1300.0,2.0,69.0217241337385
1499,6.8,7.38,134.0,0.18,220.0,1100.0,2.0,66.98663541551373
1500,7.6,7.4,222.0,0.18,300.0,500.0,2.0,65.1421469215057
1501,6.4,7.22,152.9,0.09,220.0,13000.0,2.0,68.76172579188594
1502,6.2,6.87,97.1,0.09,3000.0,8000.0,2.0,124.05228352057193
1503,6.7,7.23,119.9,0.19,280.0,1100.0,3.0,75.0420724544048
1504,6.9,7.38,117.5,0.34,170.0,220.0,2.0,65.21811495328959
1505,6.1,7.0,108.0,0.22,1300.0,3000.0,2.0,88.07840394679617
1506,6.9,6.8,114.0,0.2,130.0,1100.0,2.0,54.444461172657505
1507,6.5,6.9,191.0,0.15,50.0,1100.0,2.0,56.34569642611582
1508,6.2,7.1,62.5,0.08,2800.0,7000.0,2.0,123.3883033140868
1509,6.6,7.4,113.8,0.18,300.0,1100.0,2.0,70.06191716641679
1510,8.2,7.6,148.0,0.21,130.0,800.0,2.0,62.01814855994821
1511,5.9,7.4,160.0,0.18,170.0,1100.0,4.0,88.26709170582495
1512,5.5,6.9,64.8,0.13,1300.0,2300.0,2.0,89.05494666536977
1513,7.2,7.2,142.0,0.22,50.0,140.0,2.0,57.969526296695065
1514,6.0,6.8,103.0,0.1,1700.0,5000.0,2.0,94.36858132035772
1515,8.0,6.8,127.0,0.23,2.0,30.0,2.0,46.08911810174332
1516,7.1,7.1,106.0,0.07,2200.0,24000.0,2.0,109.55097064163668
1517,7.1,7.5,68.7,0.45,300.0,1100.0,3.0,78.26380362461389
1518,9.1,8.8,85.0,0.3,240.0,240.0,2.0,80.82311665056736
1519,6.7,7.0,87.1,0.26,130.0,240.0,2.0,58.6883500650402
1520,6.1,7.5,76.7,0.0,1700.0,5000.0,2.0,106.0207044527233
1521,6.6,7.4,77.0,0.23,170.0,350.0,2.0,67.01632207525992
1522,7.5,7.2,103.0,0.52,50.0,70.0,2.0,56.53490985910848
1523,7.1,7.1,112.5,0.89,220.0,350.0,2.0,60.59022668126228
1524,5.6,6.7,49.1,0.1,17000.0,50000.0,2.0,443.0974462859454
1525,6.8,6.9,49.0,0.24,3000.0,3000.0,2.0,120.58566968613012
1526,8.1,7.6,82.1,0.63,140.0,220.0,3.0,71.47562271087611
1527,9.4,8.3,77.9,0.22,23.0,300.0,3.0,74.75409785948749
1528,6.8,7.16,78.1,0.96,170.0,3000.0,2.0,62.55490756509331
1529,6.8,7.41,83.5,0.65,500.0,3000.0,2.0,74.16449443413082
1530,7.7,7.22,102.9,1.32,80.0,130.0,2.0,56.68445821761938
1531,7.9,7.06,55.1,0.08,220.0,1100.0,2.0,56.11194942307929
1532,6.8,6.88,62.8,0.14,2300.0,8000.0,2.0,105.84596221743715
1533,6.9,7.14,74.7,0.52,500.0,1100.0,2.0,68.56035575403013
1534,7.2,7.49,91.8,1.0,23.0,50.0,2.0,62.459781349537764
1535,6.9,7.0,64.6,0.37,500.0,2200.0,2.0,66.35516795992383
1536,7.1,6.9,70.8,0.99,800.0,1300.0,2.0,70.16631649779139
1537,8.1,8.3,86.5,0.67,30.0,1100.0,2.0,72.53922983628433
1538,6.4,6.7,94.8,1.23,140.0,140.0,3.0,64.08350320645047
1539,5.8,6.9,47.4,0.21,8000.0,17000.0,2.0,239.14268121392325
1540,7.8,7.4,56.3,0.53,500.0,1.7,2.0,68.49732375143525
1541,10.0,8.6,82.6,0.59,50.0,230.0,2.0,68.84605065056957
1542,8.2,8.2,86.1,0.39,80.0,350.0,6.0,106.6407464828827
1543,6.3,7.2,96.8,0.37,3000.0,30000.0,3.0,143.05034670025168
1544,9.6,8.4,97.6,0.77,2.0,2.0,5.0,92.76563781587956
1545,6.2,6.5,60.2,0.23,350.0,1400.0,2.0,57.53141462126879
1546,8.7,6.9,81.9,0.72,40.0,40.0,2.0,45.343907289224525
1547,7.9,6.9,66.2,0.15,230.0,700.0,2.0,53.47770270485563
1548,7.0,7.4,45.7,0.15,900.0,1700.0,2.0,81.53015260197083
1549,8.0,7.7,56.3,0.14,500.0,500.0,2.0,72.80991898695508
1550,7.1,7.1,55.7,0.15,1700.0,1700.0,2.0,93.54837943654012
1551,6.4,7.3,43.7,0.16,11000.0,90000.0,4.0,343.44290678136883
1552,7.9,7.0,42.2,0.07,800.0,3000.0,2.0,68.3226222193713
1553,7.3,7.1,54.4,0.16,500.0,800.0,2.0,65.83147256349454
1554,6.5,6.9,63.5,0.16,500.0,1100.0,2.0,66.27720541644727
1555,6.5,6.3,23.4,0.01,13000.0,50000.0,2.0,343.28807004076265
1556,6.6,6.7,44.7,0.06,1700.0,3000.0,2.0,89.28643266244396
1557,8.3,7.3,46.0,0.08,1100.0,2200.0,2.0,78.06935644314306
1558,8.2,6.3,45.1,0.14,8000.0,8000.0,2.0,215.18229952487403
1559,7.1,7.5,52.7,0.07,1100.0,1700.0,2.0,87.20363365367095
1560,7.9,7.1,48.9,0.09,600.0,900.0,2.0,65.17120502877755
1561,7.0,6.0,31.3,0.1,14000.0,22000.0,2.0,351.6208709284899
1562,7.6,6.9,49.2,0.09,1700.0,5000.0,2.0,88.39379815964502
1563,9.0,7.5,57.4,0.34,0.007,0.0,2.9,61.34092968266985
1564,7.9,7.6,60.7,0.29,0.0,0.52,1.4,55.08571566160432
1565,9.3,6.8,53.88,0.42,0.0,0.44,1.9,38.90347310069797
1566,9.3,6.8,53.88,0.42,0.0,0.44,1.9,38.90347310069797
1567,8.3,7.3,58.0,0.2,8.0,2400.0,1.0,45.1109883956232
1568,8.9,7.6,56.77,2.44,2.0,2200.0,3.13,66.35405146049737
1569,8.82,7.8,50.0,0.82,790.0,1700.0,1.53,73.19643624775979
1570,8.23,7.5,46.15,0.22,790.0,0.0,4.7,98.44633343737806
1571,7.77,7.4,74.57,0.009,1100.0,2400.0,1.28,76.02415980537417
1572,8.48,7.2,61.36,0.36,1100.0,2400.0,2.77,82.36206933278328
1573,8.08,6.9,68.0,0.31,2400.0,2400.0,1.87,99.87779619697983
1574,7.92,6.9,55.93,0.14,2300.0,21000.0,6.3,141.74438199685113
1575,6.3,6.5,48.0,0.12,90.0,500.0,4.53,73.47840836293264
1576,8.1,7.49,66.2,0.45,1400.0,8000.0,2.37,93.57222549379672
1577,7.3,7.57,79.7,0.45,2700.0,11000.0,4.8,149.7564639010193
1578,6.5,7.2,66.5,0.46,5000.0,17000.0,2.0,174.62282226825624
1579,7.1,7.3,122.9,0.44,2200.0,8000.0,3.0,118.37783545238008
1580,9.0,7.3,95.0,0.57,3000.0,9000.0,2.0,118.31851513421142
1581,9.0,7.3,95.0,0.57,3000.0,9000.0,2.0,118.31851513421142
1582,6.2,7.3,69.0,0.59,7000.0,14000.0,4.0,239.11748613249304
1583,6.2,7.1,63.8,0.23,500.0,500.0,2.0,71.06683871291423
1584,7.5,7.1,93.1,0.97,240.0,5000.0,2.0,60.14196739787266
1585,5.7,6.5,128.1,0.74,5000.0,5000.0,2.0,163.71020065400745
1586,6.7,6.7,62.2,0.12,9000.0,90000.0,3.0,278.47238808028874
1587,6.7,6.7,62.2,0.3,5000.0,11000.0,3.0,172.48795160725007
1588,6.9,7.0,73.6,0.9,170.0,1300.0,2.0,58.91291131279997
1589,6.8,7.5,77.8,0.97,500.0,5000.0,2.0,76.20294860819031
1590,6.9,7.25,73.6,0.9,170.0,1300.0,2.0,63.25218462916193
1591,6.0,7.11,73.9,0.65,1300.0,8000.0,2.0,91.61473854026566
1592,7.7,6.9,94.0,1.53,500.0,900.0,2.0,60.61629541772739
1593,6.5,6.93,148.7,0.78,3000.0,13000.0,2.0,124.8437699334058
1594,6.0,7.0,65.3,0.74,5000.0,24000.0,2.0,175.136325267875
1595,6.0,7.5,65.3,0.74,5000.0,24000.0,2.0,183.8148719005989
1596,6.0,7.9,73.9,0.65,1300.0,8000.0,2.0,105.32684221996945
1597,7.7,7.69,94.0,1.53,500.0,900.0,2.0,74.32839909743116
1598,6.5,6.96,148.7,0.78,3000.0,13000.0,2.0,125.36448273136924
1599,6.4,6.86,60.8,0.04,1300.0,5000.0,3.0,93.4697374243527
1600,6.4,6.93,64.8,0.8,2300.0,11000.0,2.0,109.37467005311662
1601,6.9,7.1,82.6,1.4,1300.0,5000.0,2.0,86.53130806380923
1602,8.0,7.7,90.7,1.04,500.0,800.0,3.0,81.83439711701757
1603,6.9,7.22,82.6,1.4,1300.0,5000.0,2.0,88.61415925566298
1604,8.0,7.76,90.7,1.04,500.0,800.0,3.0,82.87582271294441
1605,6.4,7.78,60.8,0.04,1300.0,5000.0,3.0,109.43826322856468
1606,6.4,7.48,64.8,0.8,2300.0,11000.0,2.0,118.92107134911292
1607,7.2,6.4,92.2,1.1,1300.0,17000.0,2.0,75.56303689737906
1608,5.9,6.4,102.0,1.06,1300.0,3000.0,3.0,87.56892416487506
1609,6.1,6.9,59.7,0.5,5000.0,8000.0,2.0,169.35120777628524
1610,6.8,6.9,66.1,0.64,500.0,1700.0,2.0,65.01973952271628
1611,6.1,6.9,59.7,0.5,5000.0,8000.0,2.0,169.35120777628524
1612,6.8,6.9,66.1,0.64,500.0,1700.0,2.0,65.01973952271628
1613,7.2,6.4,92.2,1.1,1300.0,17000.0,2.0,75.56303689737906
1614,5.9,6.4,102.0,1.06,1300.0,3000.0,3.0,87.56892416487506
1615,6.4,7.4,58.7,0.66,2300.0,2300.0,2.0,115.59051841319273
1616,8.2,7.2,76.1,0.2,280.0,350.0,2.0,58.2782644828313
1617,6.6,7.2,81.6,1.05,220.0,1700.0,3.0,73.89292667424678
1618,6.0,7.3,47.1,0.29,13000.0,24000.0,2.0,357.3325984106661
1619,6.0,7.3,47.1,0.29,13000.0,24000.0,2.0,357.3325984106661
1620,6.4,7.4,58.7,0.66,2300.0,2300.0,2.0,115.59051841319273
1621,8.2,7.2,76.1,0.2,280.0,350.0,2.0,58.2782644828313
1622,6.6,7.2,81.6,1.05,220.0,1700.0,3.0,73.89292667424678
1623,7.1,7.3,97.2,0.91,70.0,11000.0,2.0,63.097777322189025
1624,6.2,7.3,73.0,0.66,7000.0,17000.0,4.0,239.7899301397959
1625,6.2,6.5,58.0,0.29,3000.0,17000.0,3.0,128.48720716543295
1626,6.5,6.8,85.0,0.56,11000.0,22000.0,2.0,301.58328578300336
1627,6.7,7.4,65.5,0.5,800.0,5000.0,2.0,81.53333463651286
1628,6.7,7.4,65.5,0.5,800.0,5000.0,2.0,81.53333463651286
1629,7.9,8.6,87.0,0.39,170.0,9000.0,2.0,83.52458961375018
1630,7.9,8.6,87.0,0.39,170.0,9000.0,2.0,83.52458961375018
1631,7.1,7.1,319.0,0.21,500.0,2400.0,5.0,93.76811768193086
1632,7.1,7.1,319.0,0.21,500.0,2400.0,5.0,93.76811768193086
1633,6.1,4.2,72.8,0.01,1100.0,2200.0,2.0,34.84470187165925
1634,6.4,7.3,76.5,0.23,800.0,1700.0,2.0,80.483532922437
1635,6.4,7.3,76.5,0.23,800.0,1700.0,2.0,80.483532922437
