17_OD_mgl_02,18_PH,50_Condutivida_de_Eletrica_us_cm_a_20c,13_Nitratos_mgl_n),46_Coliformes_Fecais_nmp_100ml,47_Coliformes_Totais_nmp_100ml,7_DBO_mgl_02)
0.5,7.0,575.0,0.02,160000.0,160000.0,93.0
2.5,7.6,355.0,0.18,160000.0,160000.0,13.0
3.3,7.5,395.0,0.15,160000.0,160000.0,19.0
3.2,7.7,426.0,0.24,160000.0,160000.0,30.0
5.2,7.7,376.0,0.45,160000.0,160000.0,19.0
6.6,7.9,200.0,0.38,2.8,0.0,2.1
6.0,7.2,167.8,0.87,160000.0,160000.0,7.0
6.2,6.7,192.0,0.52,2200.0,160000.0,10.0
4.6,8.2,204.8,0.94,24000.0,160000.0,7.0
5.2,7.03,191.3,0.7,160000.0,160000.0,6.0
1.6,7.16,214.1,0.78,160000.0,160000.0,21.0
1.2,7.8,257.2,0.78,160000.0,160000.0,84.0
4.8,7.17,172.9,0.29,90000.0,160000.0,23.0
5.5,6.96,185.7,0.6,160000.0,160000.0,14.0
5.1,7.09,183.0,0.89,160000.0,160000.0,11.0
5.3,6.49,201.0,1.13,160000.0,160000.0,9.0
4.6,6.81,200.0,0.87,160000.0,160000.0,12.0
5.9,7.2,161.0,0.72,160000.0,160000.0,5.0
6.0,7.1,172.0,1.0,160000.0,160000.0,6.0
5.9,7.1,174.0,0.29,160000.0,160000.0,7.0
3.4,6.7,218.0,0.86,90000.0,160000.0,6.0
6.1,7.7,156.0,0.55,50000.0,90000.0,5.0
6.0,7.4,171.0,0.44,160000.0,160000.0,6.0
5.9,7.6,210.0,0.17,160000.0,160000.0,12.0
3.6,7.4,222.0,0.34,600.0,1700.0,7.0
5.0,7.4,201.0,0.45,160000.0,160000.0,7.0
5.7,7.3,179.0,0.65,900.0,1600.0,8.0
5.2,7.3,165.0,0.37,90000.0,160000.0,4.0
3.5,7.5,305.0,1.86,8000.0,24000.0,12.0
5.5,7.6,201.0,0.38,14000.0,160000.0,2.0
5.4,6.6,245.3,0.95,160000.0,160000.0,2.0
5.2,7.3,271.0,0.47,160000.0,160000.0,10.0
3.7,7.2,275.0,0.75,300.0,1700.0,25.0
4.9,7.5,280.0,0.14,90000.0,160000.0,20.0
5.3,7.3,275.0,0.12,3000.0,17000.0,2.0
4.4,6.9,292.0,0.39,5000.0,11000.0,8.0
2.3,6.9,320.0,1.03,5000.0,14000.0,5.0
5.0,7.0,185.0,0.53,22000.0,160000.0,16.0
5.7,7.4,243.2,0.01,5000.0,50000.0,3.0
5.0,6.8,300.1,0.77,8000.0,24000.0,5.0
3.2,8.3,253.2,1.33,8000.0,13000.0,6.0
5.7,7.38,243.2,0.01,5000.0,50000.0,3.0
5.0,7.33,300.1,0.77,8000.0,24000.0,5.0
3.2,7.4,392.2,0.24,160000.0,160000.0,14.0
4.4,7.04,284.0,0.8,8000.0,8000.0,5.0
4.3,7.18,344.0,0.93,13000.0,50000.0,6.0
3.2,7.57,392.2,0.24,160000.0,160000.0,14.0
7.5,7.37,235.0,0.63,8000.0,17000.0,7.0
4.5,7.88,235.0,0.63,8000.0,17000.0,7.0
4.4,7.21,284.6,0.8,8000.0,8000.0,5.0
4.3,7.93,344.0,0.93,13000.0,50000.0,6.0
3.2,7.57,392.2,0.24,160000.0,160000.0,14.0
5.0,7.14,230.0,0.76,160000.0,160000.0,13.0
5.0,7.27,246.0,0.9,17000.0,17000.0,6.0
7.8,6.78,295.0,1.49,17000.0,30000.0,6.0
3.7,7.08,283.0,0.79,9000.0,28000.0,7.0
3.7,7.38,283.0,0.79,9000.0,28000.0,7.0
4.8,7.59,295.0,1.49,17000.0,30000.0,6.0
5.0,7.59,230.0,0.76,160000.0,160000.0,13.0
5.0,7.5,246.0,0.9,17000.0,17000.0,6.0
5.7,7.3,209.0,0.04,24000.0,50000.0,4.0
5.2,7.4,233.0,0.93,30000.0,50000.0,4.0
4.4,7.1,280.0,0.9,8000.0,8000.0,5.0
3.7,7.0,300.0,1.65,3000.0,5000.0,2.0
5.2,7.6,180.0,0.53,160000.0,160000.0,4.0
5.3,7.5,220.0,0.63,5000.0,17000.0,6.0
5.5,7.7,256.0,0.41,24000.0,30000.0,5.0
4.9,7.6,262.0,1.04,1700.0,8000.0,4.0
0.5,7.2,318.0,0.02,160000.0,160000.0,36.0
3.2,7.2,165.0,0.26,160000.0,160000.0,9.0
1.0,6.3,254.9,0.04,160000.0,160000.0,17.0
1.2,7.1,314.0,0.02,160000.0,160000.0,47.0
0.6,7.2,350.0,0.02,1400.0,9999.0,186.0
1.6,7.3,274.0,0.14,8000.0,50000.0,7.0
1.0,7.1,297.0,0.01,1700.0,5000.0,32.0
1.0,6.9,347.0,0.02,160000.0,160000.0,68.0
0.6,6.9,357.0,0.09,2800.0,2800.0,45.0
3.4,6.9,181.5,0.21,160000.0,160000.0,12.0
0.8,7.2,265.2,0.17,160000.0,160000.0,35.0
0.3,6.7,329.0,0.08,160000.0,160000.0,42.0
1.4,8.0,228.6,0.071,50.0,500.0,11.0
0.3,7.02,329.0,0.08,160000.0,160000.0,42.0
0.8,7.01,265.2,0.17,160000.0,160000.0,35.0
0.5,7.36,244.7,0.01,50.0,170.0,41.0
0.5,7.54,244.7,0.01,50.0,170.0,41.0
0.5,7.24,319.0,0.15,160000.0,160000.0,97.0
1.5,7.16,252.0,0.14,160000.0,160000.0,20.0
1.7,6.99,231.2,0.08,17000.0,17000.0,12.0
0.5,7.54,244.7,0.01,50.0,170.0,41.0
0.5,7.19,319.0,0.15,160000.0,160000.0,97.0
1.5,7.37,252.0,0.14,160000.0,160000.0,20.0
3.9,6.99,166.5,0.46,160000.0,160000.0,13.0
0.5,6.88,263.0,0.14,160000.0,160000.0,37.0
0.5,6.58,328.0,0.02,160000.0,160000.0,63.0
1.3,6.81,254.0,0.51,160000.0,160000.0,20.0
0.5,7.21,263.0,0.14,160000.0,160000.0,37.0
0.5,7.21,328.0,0.02,160000.0,160000.0,63.0
1.3,7.27,254.0,0.51,160000.0,160000.0,20.0
3.9,7.1,166.5,0.46,160000.0,160000.0,13.0
5.8,7.0,118.0,0.41,30000.0,160000.0,4.0
2.3,7.0,213.0,0.48,50000.0,90000.0,13.0
0.6,7.2,268.0,0.09,160000.0,160000.0,21.0
0.6,6.8,326.0,0.07,160000.0,160000.0,18.0
3.7,7.5,181.0,0.56,35000.0,160000.0,9.0
4.0,7.3,170.0,0.47,50000.0,90000.0,14.0
1.5,7.7,274.0,0.22,50000.0,160000.0,13.0
1.1,7.6,287.0,0.25,160000.0,160000.0,12.0
0.5,7.4,531.0,0.03,160000.0,160000.0,68.0
0.5,7.2,468.0,0.07,160000.0,160000.0,51.0
1.0,7.2,240.0,0.01,160000.0,160000.0,18.0
4.3,7.5,353.0,0.41,160000.0,160000.0,18.0
1.6,6.9,204.0,0.62,50000.0,90000.0,10.0
1.6,7.1,233.0,0.28,90000.0,160000.0,7.0
1.2,7.4,398.0,0.18,160000.0,160000.0,15.0
3.3,7.3,153.0,0.4,90000.0,160000.0,9.0
1.5,7.7,256.6,0.2,0.0,0.178,7.37
1.6,7.4,250.42,0.16,0.0,0.2,1.6
0.5,7.4,240.01,0.1,11.0,2400.0,14.2
0.78,7.4,233.03,0.18,700.0,3500.0,12.8
3.92,7.3,100.67,0.32,0.0,0.0,9.1
0.58,7.6,229.54,0.85,210.0,1700.0,47.0
0.0,7.4,301.2,0.11,0.0,0.0,42.25
2.18,6.8,186.43,0.12,46000.0,240000.0,5.37
0.0,6.7,249.61,0.13,1400000.0,3500000.0,102.86
0.5,7.2,326.42,0.04,2400.0,2400.0,18.58
0.8,7.14,283.0,0.15,33000.0,1600000.0,23.0
0.9,6.2,21.5,0.2,160000.0,240000.0,10.55
0.5,7.0,279.0,0.06,160000.0,160000.0,44.0
5.0,7.2,143.0,0.32,160000.0,160000.0,13.0
1.5,6.4,183.5,0.04,160000.0,160000.0,7.0
1.6,7.1,328.0,0.01,160000.0,160000.0,22.0
1.0,7.2,315.0,0.06,14000.0,90000.0,65.0
1.9,7.2,255.0,0.04,160000.0,160000.0,27.0
1.0,6.9,77.3,0.01,1700.0,9000.0,44.0
0.6,6.9,343.0,0.01,700.0,700.0,88.0
0.7,6.8,291.0,0.12,160000.0,160000.0,25.0
4.3,6.8,160.0,0.2,160000.0,160000.0,11.0
0.7,7.1,243.0,0.44,160000.0,160000.0,29.0
0.7,6.6,283.3,0.03,160000.0,160000.0,32.0
2.9,8.1,196.7,0.25,30.0,500.0,9.0
1.2,6.94,206.1,0.1,160000.0,160000.0,9.0
2.6,7.25,201.6,0.41,90.0,90.0,28.0
1.6,7.22,269.2,0.11,160000.0,160000.0,72.0
1.4,7.1,244.0,0.11,160000.0,160000.0,19.0
5.1,7.03,141.8,0.28,160000.0,160000.0,14.0
1.0,6.78,214.0,0.01,160000.0,160000.0,27.0
0.5,6.44,288.0,0.02,160000.0,160000.0,47.0
1.6,6.8,267.0,0.32,160000.0,160000.0,27.0
6.5,6.7,103.0,0.36,160000.0,160000.0,4.0
3.7,7.0,179.0,0.44,160000.0,160000.0,7.0
0.5,7.0,249.0,0.07,160000.0,160000.0,32.0
0.5,6.7,292.0,0.05,160000.0,160000.0,20.0
4.8,7.4,151.0,0.52,50000.0,160000.0,9.0
4.7,7.1,156.0,0.37,30000.0,50000.0,11.0
2.3,7.5,255.0,0.27,160000.0,160000.0,12.0
2.0,7.3,266.0,0.41,160000.0,160000.0,13.0
7.0,7.2,71.4,0.21,2200.0,2800.0,7.0
6.5,7.1,40.0,0.07,5000.0,7000.0,2.0
6.9,6.8,50.0,0.11,3500.0,90000.0,2.0
7.3,7.4,59.5,0.03,500.0,2200.0,2.0
6.8,7.1,57.7,0.09,350.0,5000.0,4.0
7.2,7.3,53.0,0.1,800.0,1300.0,2.0
6.6,6.5,52.0,0.1,1300.0,5000.0,2.0
7.8,7.05,46.2,0.97,2300.0,3000.0,2.0
8.9,7.03,53.1,0.09,23.0,130.0,2.0
6.1,6.6,26.5,0.11,24000.0,24000.0,4.0
6.1,6.6,26.5,0.11,24000.0,24000.0,4.0
8.9,6.8,53.1,0.09,23.0,130.0,2.0
6.0,7.8,36.8,0.23,800.0,800.0,3.0
7.0,7.24,49.2,0.06,50.0,50.0,2.0
7.3,7.69,35.6,0.11,2800.0,11000.0,2.0
7.4,7.95,58.5,0.05,170.0,900.0,2.0
8.4,7.58,62.5,0.6,220.0,2200.0,2.0
7.0,6.9,49.2,0.06,50.0,50.0,2.0
7.4,7.32,58.5,0.05,170.0,900.0,2.0
8.4,7.27,62.5,0.6,220.0,2200.0,2.0
7.3,6.83,35.6,0.11,2800.0,11000.0,2.0
6.8,6.68,32.0,0.1,5000.0,30000.0,3.0
6.8,7.24,45.5,0.15,1300.0,2200.0,2.0
8.0,7.2,53.2,0.16,300.0,500.0,2.0
6.9,7.37,47.2,0.19,800.0,2300.0,4.0
6.8,6.5,32.0,0.1,5000.0,30000.0,3.0
6.8,6.84,45.5,0.15,1300.0,2200.0,2.0
8.0,6.21,53.2,0.16,300.0,500.0,2.0
6.9,6.67,47.2,0.19,800.0,2300.0,4.0
7.0,6.8,33.2,0.12,13000.0,30000.0,3.0
7.2,7.0,46.6,0.11,1300.0,2200.0,2.0
7.5,7.0,52.5,0.06,220.0,1300.0,2.0
7.1,6.7,62.6,0.05,90.0,3000.0,2.0
7.3,7.4,42.5,0.18,500.0,2300.0,2.0
7.1,7.0,37.5,0.14,1300.0,2200.0,2.0
7.9,7.3,50.5,0.11,90.0,220.0,2.0
7.3,7.5,50.4,0.11,90.0,90.0,2.0
2.7,7.08,222.0,0.11,160000.0,160000.0,20.0
0.8,7.16,305.9,0.03,160000.0,160000.0,7.0
2.0,7.33,184.4,0.09,8000.0,24000.0,6.0
2.0,7.33,184.4,0.09,8000.0,24000.0,6.0
1.4,7.65,202.7,0.19,14000.0,160000.0,15.0
0.5,7.19,334.0,0.33,160000.0,160000.0,131.0
2.8,7.6,199.3,0.11,90000.0,160000.0,14.0
4.5,7.26,144.2,0.66,50000.0,160000.0,12.0
0.9,7.25,189.3,0.05,160000.0,160000.0,18.0
0.6,7.21,312.0,0.03,160000.0,160000.0,40.0
2.3,7.27,226.0,0.18,160000.0,160000.0,8.0
0.9,7.1,247.0,0.04,90000.0,160000.0,43.0
4.0,7.3,137.0,0.75,90000.0,160000.0,9.0
2.9,6.4,186.4,0.32,50000.0,160000.0,27.0
1.8,7.2,265.0,0.01,16000.0,160000.0,14.0
1.6,7.1,226.0,0.03,2800.0,9000.0,15.0
2.9,7.3,204.0,0.07,30000.0,90000.0,9.0
1.0,6.9,249.0,0.01,11000.0,35000.0,12.0
1.1,6.8,340.0,0.02,160000.0,160000.0,37.0
1.4,6.7,270.0,0.1,160000.0,160000.0,14.0
4.3,6.9,120.0,0.23,900.0,160000.0,9.0
2.7,7.2,222.0,0.11,160000.0,160000.0,20.0
0.8,6.8,305.9,0.03,160000.0,160000.0,7.0
1.6,8.0,186.8,0.25,50000.0,160000.0,9.0
2.0,6.94,184.4,0.09,8000.0,24000.0,6.0
1.4,7.19,202.7,0.19,14000.0,160000.0,15.0
0.5,7.2,334.0,0.33,160000.0,160000.0,131.0
2.8,7.16,199.3,0.11,90000.0,160000.0,10.0
4.5,6.98,144.2,0.66,50000.0,160000.0,12.0
0.9,6.84,189.3,0.05,160000.0,160000.0,18.0
0.6,6.54,312.0,0.03,160000.0,160000.0,40.0
2.3,6.79,226.0,0.18,160000.0,160000.0,8.0
4.8,7.0,136.0,0.81,1000.0,160000.0,6.0
2.9,6.9,184.0,0.27,13000.0,30000.0,7.0
0.6,6.9,258.0,0.13,160000.0,160000.0,34.0
0.5,6.8,297.0,0.17,160000.0,160000.0,9.0
2.6,7.5,149.0,0.85,30000.0,160000.0,5.0
3.9,7.2,145.0,0.74,8000.0,17000.0,6.0
2.8,7.5,233.0,0.18,7000.0,14000.0,13.0
2.0,7.5,267.0,0.21,160000.0,160000.0,8.0
0.5,7.1,369.0,0.63,28000.0,900000.0,72.0
4.0,7.4,160.0,0.63,5000.0,24000.0,4.0
3.4,6.8,198.6,0.39,5000.0,50000.0,5.0
3.5,7.4,265.0,0.01,8000.0,30000.0,4.0
1.0,7.2,198.0,0.11,24000.0,160000.0,29.0
3.1,7.1,260.0,0.07,1300.0,8000.0,6.0
2.6,7.2,340.0,0.01,90000.0,160000.0,8.0
2.3,6.7,153.0,0.38,30000.0,160000.0,11.0
3.0,7.3,227.0,0.65,1100.0,7000.0,7.0
3.0,6.71,243.2,0.18,13000.0,24000.0,6.0
1.8,7.23,265.2,0.1,2400.0,3000.0,6.0
2.9,6.8,154.0,0.7,30000.0,160000.0,18.0
3.0,7.1,243.2,0.18,13000.0,24000.0,6.0
1.8,7.1,265.2,0.1,2400.0,3000.0,6.0
2.7,8.2,228.9,0.68,500.0,700.0,8.0
3.6,7.58,266.3,0.37,5000.0,24000.0,5.0
2.3,7.52,192.6,0.27,160000.0,160000.0,9.0
1.4,7.61,328.2,0.01,90000.0,160000.0,9.0
3.3,7.43,160.3,0.42,24000.0,90000.0,9.0
2.3,7.1,192.0,0.27,160000.0,160000.0,9.0
3.6,7.0,266.3,0.37,5000.0,24000.0,5.0
1.4,7.21,328.2,0.01,90000.0,160000.0,9.0
3.3,7.05,160.3,0.42,24000.0,90000.0,9.0
0.4,7.35,172.9,0.06,160000.0,160000.0,24.0
4.7,7.26,94.7,0.34,7000.0,50000.0,11.0
1.8,7.54,243.0,0.43,14000.0,17000.0,9.0
2.4,7.51,277.0,0.18,13000.0,24000.0,12.0
4.7,6.7,94.7,0.34,7000.0,50000.0,11.0
1.8,7.1,243.0,0.43,14000.0,17000.0,9.0
2.4,7.15,277.0,0.18,13000.0,24000.0,12.0
0.4,6.82,172.9,0.06,160000.0,160000.0,24.0
5.0,7.0,153.0,0.99,1700.0,17000.0,4.0
3.8,7.1,204.0,1.13,280.0,1700.0,4.0
2.9,6.8,247.0,0.86,800.0,2200.0,6.0
2.6,6.9,288.0,0.4,3000.0,16000.0,5.0
4.6,7.5,162.0,1.33,3000.0,8000.0,2.0
4.5,7.2,159.0,1.25,7000.0,7000.0,3.0
4.0,7.4,225.0,1.6,500.0,2200.0,8.0
3.8,7.0,225.0,1.4,350.0,3000.0,8.0
3.2,7.0,239.0,0.48,110.0,8000.0,7.0
1.4,7.1,146.0,0.32,5000.0,8000.0,15.0
4.0,7.3,202.0,1.14,300.0,1400.0,5.0
3.3,7.1,107.0,0.25,160000.0,160000.0,5.0
8.1,7.9,285.0,0.14,110.0,300.0,2.0
6.2,7.7,186.0,0.1,350.0,8000.0,2.0
6.7,7.8,3.66,0.27,230.0,500.0,2.0
6.4,7.4,144.0,0.05,7000.0,17000.0,2.0
6.8,7.6,150.0,0.51,13000.0,30000.0,2.0
6.2,6.8,196.3,1.07,1100.0,5000.0,4.0
8.0,7.8,305.0,0.01,800.0,17000.0,2.0
7.2,7.1,294.0,0.8,2400.0,9000.0,8.0
6.9,7.2,299.0,0.97,140.0,2200.0,2.0
7.8,7.6,346.0,0.52,300.0,1300.0,2.0
7.6,7.4,376.0,0.19,900.0,1400.0,3.0
5.5,7.1,306.0,0.4,800.0,3000.0,11.0
8.3,7.78,298.5,0.88,80.0,110.0,2.0
7.6,6.95,242.8,0.41,130.0,1300.0,2.0
6.2,7.4,279.7,101.0,170.0,800.0,4.0
7.6,7.5,242.8,0.41,130.0,1300.0,2.0
8.3,7.6,298.5,0.88,80.0,110.0,2.0
6.2,8.6,207.4,0.89,500.0,500.0,3.0
5.5,7.19,143.2,1.23,3000.0,8000.0,4.0
7.8,7.84,376.7,2.44,300.0,500.0,2.0
8.0,7.94,373.5,0.26,50.0,500.0,2.0
6.4,7.54,202.0,0.49,1100.0,8000.0,2.0
6.4,7.83,202.0,0.49,1100.0,8000.0,2.0
5.5,7.6,143.2,1.23,3000.0,8000.0,4.0
7.8,7.93,376.7,2.44,300.0,500.0,2.0
8.0,7.93,373.5,0.26,50.0,500.0,2.0
5.7,7.06,164.7,0.33,1100.0,11000.0,4.0
6.6,7.65,263.0,2.01,130.0,300.0,2.0
7.8,7.72,300.0,3.07,90.0,280.0,3.0
6.0,7.5,282.0,1.48,500.0,2200.0,2.0
5.7,7.7,164.7,0.33,1100.0,11000.0,4.0
6.6,7.75,263.0,2.01,130.0,300.0,2.0
7.8,7.95,300.0,3.07,90.0,280.0,3.0
6.0,7.95,282.0,1.48,500.0,2200.0,2.0
6.3,7.5,170.0,1.18,500.0,1300.0,2.0
6.0,6.1,185.0,0.93,80.0,300.0,2.0
6.8,7.6,250.0,1.24,23.0,90.0,2.0
7.2,7.6,314.0,2.19,50.0,1300.0,3.0
6.0,7.9,241.0,1.33,70.0,280.0,2.0
6.8,7.6,195.0,0.83,130.0,300.0,2.0
7.7,7.9,307.0,2.34,50.0,800.0,2.0
7.1,7.9,306.0,3.06,70.0,140.0,2.0
5.2,7.3,145.0,1.7,8000.0,30000.0,2.0
6.3,6.9,179.7,1.25,2300.0,13000.0,4.0
6.5,7.5,270.0,0.34,300.0,3000.0,5.0
3.2,7.2,173.0,0.27,8000.0,24000.0,19.0
4.8,5.0,205.0,0.01,110.0,350.0,4.0
7.9,7.4,229.0,0.38,50.0,2800.0,9.0
7.7,7.2,286.0,0.29,130.0,240.0,12.0
2.7,6.5,165.0,0.53,11000.0,90000.0,16.0
4.7,7.1,185.0,0.81,50000.0,90000.0,13.0
6.0,6.82,228.7,0.49,240.0,3000.0,6.0
6.0,7.3,228.7,0.49,240.0,3000.0,6.0
7.1,7.72,249.5,0.75,50.0,300.0,6.0
7.1,7.2,249.5,0.75,50.0,300.0,6.0
4.2,8.1,166.4,1.23,130.0,220.0,4.0
3.0,7.03,145.7,1.19,5000.0,30000.0,3.0
3.0,7.36,148.7,1.19,5000.0,30000.0,3.0
3.3,7.24,203.3,0.36,1100.0,1100.0,10.0
3.3,7.24,203.3,0.36,1100.0,1100.0,10.0
7.8,7.71,255.2,0.78,24000.0,0.001,8.0
7.8,7.91,255.2,0.78,3000.0,24000.0,8.0
1.4,7.46,337.1,0.02,90000.0,9999.0,23.0
1.4,7.81,337.1,0.02,90000.0,160000.0,23.0
3.0,7.36,148.7,1.19,5000.0,30000.0,3.0
5.0,7.42,93.3,0.57,30000.0,30000.0,7.0
5.0,704.0,96.3,0.57,60000.0,30000.0,7.0
4.1,7.53,219.0,0.72,130.0,1100.0,3.0
4.1,7.17,219.0,0.72,130.0,1100.0,3.0
4.6,7.69,263.0,1.76,130.0,1100.0,7.0
7.6,7.22,263.0,1.76,130.0,1100.0,7.0
3.0,7.49,245.0,1.4,13000.0,30000.0,19.0
3.0,6.89,245.0,1.4,13000.0,30000.0,19.0
5.2,7.2,156.0,1.14,5000.0,11000.0,4.0
5.8,6.0,151.0,1.35,80.0,800.0,2.0
5.7,7.3,236.0,0.71,2.0,2.0,2.0
7.9,7.2,292.0,2.02,2.0,9000.0,4.0
5.5,7.6,161.0,1.2,3000.0,7000.0,2.0
6.0,7.4,160.0,1.23,2300.0,2300.0,2.0
5.5,7.5,204.0,2.65,280.0,350.0,4.0
163.0,7.5,231.0,2.67,220.0,1300.0,6.3
6.5,7.2,219.0,1.62,300.0,2200.0,4.0
0.9,7.4,233.0,0.04,170.0,1700.0,24.0
6.4,7.7,181.0,1.87,500.0,1100.0,2.0
3.2,7.0,95.1,0.26,160000.0,160000.0,4.0
6.8,7.3,165.8,0.94,1300.0,7000.0,2.0
7.6,7.3,265.3,0.85,50.0,130.0,2.0
5.0,8.3,176.7,0.67,30.0,110.0,2.0
6.8,6.91,165.8,0.94,1300.0,7000.0,2.0
7.6,7.49,265.3,0.85,50.0,130.0,2.0
6.0,6.67,79.5,0.55,14000.0,160000.0,4.0
6.3,7.42,360.3,2.65,240.0,1300.0,3.0
4.1,7.27,237.7,0.12,220.0,800.0,2.0
5.6,7.23,129.1,0.64,500.0,2400.0,2.0
6.0,7.1,79.5,0.55,14000.0,160000.0,4.0
6.3,7.72,360.3,2.65,240.0,1300.0,3.0
4.1,7.59,237.7,0.13,220.0,800.0,2.0
5.6,7.63,129.1,0.64,500.0,2400.0,2.0
4.6,6.56,54.2,0.18,300.0,1700.0,5.0
6.0,7.37,193.3,1.18,230.0,500.0,2.0
6.3,7.42,265.0,3.16,70.0,700.0,2.0
4.9,6.87,158.8,0.45,3000.0,24000.0,2.0
4.6,7.03,54.2,0.18,300.0,1700.0,5.0
6.0,7.63,193.3,1.18,230.0,500.0,2.0
6.3,7.7,265.0,3.16,70.0,700.0,2.0
4.9,7.47,158.8,0.45,3000.0,24000.0,2.0
5.7,7.0,131.0,0.74,500.0,2800.0,3.0
5.6,7.3,160.0,1.03,500.0,800.0,2.0
6.0,7.3,242.0,1.0,80.0,130.0,2.0
3.5,7.3,356.0,0.81,30.0,140.0,2.0
4.7,7.6,132.0,0.8,80.0,1100.0,2.0
6.2,7.3,116.0,0.53,1700.0,1700.0,2.0
6.7,7.6,176.0,1.38,110.0,220.0,8.0
3.8,7.6,293.0,2.13,8.0,13.0,4.0
7.1,7.3,196.0,0.78,80.0,80.0,2.0
5.8,7.5,62.4,0.18,170.0,5000.0,2.0
6.3,7.2,126.0,0.064,220.0,1300.0,2.0
6.6,7.6,82.6,0.04,160000.0,160000.0,2.0
6.9,8.2,225.0,1.93,110.0,280.0,6.0
6.0,7.6,147.0,0.53,3500.0,13000.0,4.0
5.5,6.7,183.0,1.53,2300.0,17000.0,2.0
7.0,7.3,265.0,0.44,30.0,1100.0,8.0
6.0,6.3,213.0,1.32,130.0,500.0,2.0
3.6,7.1,172.0,0.39,110.0,5000.0,11.0
8.3,8.0,210.0,0.72,30.0,300.0,9.0
7.5,7.9,228.0,0.41,50.0,1700.0,8.0
1.8,6.6,163.0,0.82,8000.0,24000.0,16.0
5.1,6.9,187.8,1.08,13000.0,50000.0,14.0
7.9,7.6,199.0,1.35,3000.0,5000.0,8.0
6.7,7.1,212.2,1.53,30.0,300.0,4.0
3.1,7.9,187.5,1.58,170.0,800.0,6.0
5.7,6.96,178.1,2.34,1300.0,2400.0,3.0
1.8,7.35,328.8,0.1,5000.0,50000.0,18.0
3.7,6.88,233.4,0.53,30.0,1300.0,7.0
3.4,7.01,159.1,0.9,3000.0,8000.0,7.0
5.2,7.11,224.0,2.9,13.0,23.0,4.0
5.0,6.8,179.1,1.46,2300.0,7000.0,6.0
5.4,6.81,99.3,0.67,17000.0,50000.0,4.0
5.1,7.28,211.0,1.73,230.0,300.0,2.0
5.9,7.4,151.0,1.24,1700.0,11000.0,2.0
5.1,7.1,166.0,1.36,220.0,1300.0,2.0
5.7,7.3,208.0,2.38,300.0,5000.0,2.0
5.1,6.9,244.0,3.1,23.0,170.0,2.0
5.9,7.9,155.0,0.48,3000.0,8000.0,2.0
6.5,7.8,159.0,1.55,900.0,2800.0,2.0
7.0,7.6,206.0,2.4,30.0,90.0,2.0
4.4,7.4,204.0,2.23,30.0,500.0,2.0
6.4,7.4,60.2,0.03,170.0,350.0,2.0
3.8,7.3,187.0,0.35,170.0,1700.0,8.0
6.6,7.5,180.0,1.11,220.0,1700.0,2.0
8.5,7.9,207.0,1.71,70.0,280.0,5.0
7.1,7.4,81.2,0.04,1700.0,2300.0,2.0
7.1,6.89,81.2,0.04,1700.0,2300.0,2.0
7.9,7.4,109.2,0.08,30.0,300.0,2.0
6.2,7.5,23.3,0.11,240.0,300.0,4.0
7.1,6.89,81.2,0.04,1700.0,2300.0,2.0
7.9,7.52,109.2,0.08,30.0,300.0,2.0
7.6,6.56,30.8,0.07,1100.0,3000.0,2.0
7.7,7.48,83.8,0.06,70.0,800.0,2.0
7.4,7.59,98.5,0.01,1300.0,3000.0,2.0
6.8,6.41,13.9,0.02,170.0,1700.0,2.0
7.6,7.08,30.8,0.07,1100.0,3000.0,2.0
7.7,7.67,83.8,0.06,70.0,800.0,2.0
7.4,7.82,98.5,0.01,1300.0,3000.0,2.0
6.8,7.38,13.9,0.02,170.0,1700.0,2.0
6.8,6.4,17.3,0.07,20.0,1700.0,2.0
6.5,7.59,83.2,0.16,110.0,350.0,2.0
7.3,7.35,101.5,0.07,30.0,1300.0,2.0
6.2,6.51,43.2,0.13,1100.0,8000.0,2.0
6.5,7.69,83.2,0.16,110.0,350.0,2.0
7.3,7.7,101.5,0.07,30.0,1300.0,2.0
6.2,7.37,43.2,0.13,1100.0,8000.0,2.0
6.8,6.89,17.3,0.07,220.0,1700.0,2.0
7.0,7.1,104.0,0.16,50.0,350.0,2.0
6.6,7.1,46.8,0.21,500.0,2800.0,2.0
6.0,7.3,66.2,0.06,30.0,350.0,2.0
6.9,7.3,97.5,0.14,23.0,170.0,2.0
6.3,7.1,20.5,0.03,110.0,700.0,2.0
7.1,7.2,36.3,0.15,90.0,140.0,2.0
7.8,7.7,83.1,0.09,30.0,70.0,2.0
6.7,7.8,115.0,0.14,50.0,5000.0,2.0
6.5,7.3,69.3,0.05,110.0,3500.0,2.0
6.6,7.5,55.8,0.05,70.0,1300.0,2.0
8.1,7.6,84.9,0.12,200.0,700.0,2.0
7.9,7.13,199.0,1.35,3000.0,5000.0,8.0
6.7,7.31,212.2,1.53,30.0,300.0,4.0
1.8,7.4,328.8,0.1,5000.0,50000.0,18.0
3.7,7.55,233.4,0.53,30.0,1300.0,7.0
3.4,7.59,159.1,0.9,3000.0,8000.0,7.0
5.7,8.07,178.1,2.34,1300.0,2400.0,3.0
5.4,8.03,99.3,0.67,17000.0,50000.0,4.0
5.1,7.59,211.0,1.73,230.0,300.0,2.0
5.2,7.58,224.0,2.9,13.0,23.0,4.0
5.0,7.39,179.1,1.46,2300.0,7000.0,6.0
7.4,6.7,30.8,0.14,500.0,2200.0,2.0
7.7,7.6,66.8,0.01,110.0,3000.0,2.0
